x,y,mux,sel,byte,mask
9,4,CFG_RMUX5,36,68911,16
9,4,CFG_RMUX5,34,68911,8
9,4,CFG_RMUX5,32,68911,4
9,4,CFG_RMUX5,30,68911,2
9,4,CFG_RMUX5,10,68911,1
9,4,CFG_RMUX5,12,68912,128
9,4,CFG_RMUX5,14,68912,64
9,4,CFG_RMUX5,16,68912,32
9,4,CFG_RMUX5,17,68912,16
8,4,CFG_OMUX6,1,68912,2
8,4,CFG_IMUX6,36,68913,4
8,4,CFG_IMUX6,38,68913,2
8,4,CFG_IMUX6,40,68913,1
8,4,CFG_IMUX6,42,68914,128
8,4,CFG_IMUX6,44,68914,64
8,4,CFG_IMUX6,45,68914,32
8,4,CFG_IMUX6,33,68914,16
8,4,CFG_IMUX6,32,68914,8
8,4,CFG_IMUX6,30,68914,4
8,4,CFG_IMUX6,28,68914,2
8,4,CFG_IMUX6,26,68914,1
8,4,CFG_IMUX6,24,68915,128
8,4,CFG_RMUX5,50,68915,64
8,4,CFG_RMUX5,52,68915,32
8,4,CFG_RMUX5,54,68915,16
8,4,CFG_RMUX5,56,68915,8
8,4,CFG_RMUX5,57,68915,4
8,4,CFG_RMUX5,37,68915,2
8,4,CFG_RMUX5,36,68915,1
8,4,CFG_RMUX5,34,68916,128
8,4,CFG_RMUX5,32,68916,64
8,4,CFG_RMUX5,30,68916,32
8,4,CFG_RMUX5,10,68916,16
8,4,CFG_RMUX5,12,68916,8
8,4,CFG_RMUX5,14,68916,4
8,4,CFG_RMUX5,16,68916,2
8,4,CFG_RMUX5,17,68916,1
7,4,CFG_OMUX6,1,68917,32
7,4,CFG_IMUX6,36,68918,64
7,4,CFG_IMUX6,38,68918,32
7,4,CFG_IMUX6,40,68918,16
7,4,CFG_IMUX6,42,68918,8
7,4,CFG_IMUX6,44,68918,4
7,4,CFG_IMUX6,45,68918,2
7,4,CFG_IMUX6,33,68918,1
7,4,CFG_IMUX6,32,68919,128
7,4,CFG_IMUX6,30,68919,64
7,4,CFG_IMUX6,28,68919,32
7,4,CFG_IMUX6,26,68919,16
7,4,CFG_IMUX6,24,68919,8
7,4,CFG_RMUX5,50,68919,4
7,4,CFG_RMUX5,52,68919,2
7,4,CFG_RMUX5,54,68919,1
7,4,CFG_RMUX5,56,68920,128
7,4,CFG_RMUX5,57,68920,64
7,4,CFG_RMUX5,37,68920,32
7,4,CFG_RMUX5,36,68920,16
7,4,CFG_RMUX5,34,68920,8
7,4,CFG_RMUX5,32,68920,4
7,4,CFG_RMUX5,30,68920,2
7,4,CFG_RMUX5,10,68920,1
7,4,CFG_RMUX5,12,68921,128
7,4,CFG_RMUX5,14,68921,64
7,4,CFG_RMUX5,16,68921,32
7,4,CFG_RMUX5,17,68921,16
6,4,CFG_OMUX6,1,68921,2
6,4,CFG_IMUX6,36,68922,4
6,4,CFG_IMUX6,38,68922,2
6,4,CFG_IMUX6,40,68922,1
6,4,CFG_IMUX6,42,68923,128
6,4,CFG_IMUX6,44,68923,64
6,4,CFG_IMUX6,45,68923,32
6,4,CFG_IMUX6,33,68923,16
6,4,CFG_IMUX6,32,68923,8
6,4,CFG_IMUX6,30,68923,4
6,4,CFG_IMUX6,28,68923,2
6,4,CFG_IMUX6,26,68923,1
6,4,CFG_IMUX6,24,68924,128
6,4,CFG_RMUX5,50,68924,64
6,4,CFG_RMUX5,52,68924,32
6,4,CFG_RMUX5,54,68924,16
6,4,CFG_RMUX5,56,68924,8
6,4,CFG_RMUX5,57,68924,4
6,4,CFG_RMUX5,37,68924,2
6,4,CFG_RMUX5,36,68924,1
6,4,CFG_RMUX5,34,68925,128
6,4,CFG_RMUX5,32,68925,64
6,4,CFG_RMUX5,30,68925,32
6,4,CFG_RMUX5,10,68925,16
6,4,CFG_RMUX5,12,68925,8
6,4,CFG_RMUX5,14,68925,4
6,4,CFG_RMUX5,16,68925,2
6,4,CFG_RMUX5,17,68925,1
5,4,CFG_OMUX6,1,68926,32
5,4,CFG_IMUX6,36,68927,64
5,4,CFG_IMUX6,38,68927,32
5,4,CFG_IMUX6,40,68927,16
5,4,CFG_IMUX6,42,68927,8
5,4,CFG_IMUX6,44,68927,4
5,4,CFG_IMUX6,45,68927,2
5,4,CFG_IMUX6,33,68927,1
5,4,CFG_IMUX6,32,68928,128
5,4,CFG_IMUX6,30,68928,64
5,4,CFG_IMUX6,28,68928,32
5,4,CFG_IMUX6,26,68928,16
5,4,CFG_IMUX6,24,68928,8
5,4,CFG_RMUX5,50,68928,4
5,4,CFG_RMUX5,52,68928,2
5,4,CFG_RMUX5,54,68928,1
5,4,CFG_RMUX5,56,68929,128
5,4,CFG_RMUX5,57,68929,64
5,4,CFG_RMUX5,37,68929,32
5,4,CFG_RMUX5,36,68929,16
5,4,CFG_RMUX5,34,68929,8
5,4,CFG_RMUX5,32,68929,4
5,4,CFG_RMUX5,30,68929,2
5,4,CFG_RMUX5,10,68929,1
5,4,CFG_RMUX5,12,68930,128
5,4,CFG_RMUX5,14,68930,64
5,4,CFG_RMUX5,16,68930,32
5,4,CFG_RMUX5,17,68930,16
4,4,CFG_OMUX6,1,68930,2
4,4,CFG_IMUX6,36,68931,4
4,4,CFG_IMUX6,38,68931,2
4,4,CFG_IMUX6,40,68931,1
4,4,CFG_IMUX6,42,68932,128
4,4,CFG_IMUX6,44,68932,64
4,4,CFG_IMUX6,45,68932,32
4,4,CFG_IMUX6,33,68932,16
4,4,CFG_IMUX6,32,68932,8
4,4,CFG_IMUX6,30,68932,4
4,4,CFG_IMUX6,28,68932,2
4,4,CFG_IMUX6,26,68932,1
4,4,CFG_IMUX6,24,68933,128
4,4,CFG_RMUX5,50,68933,64
4,4,CFG_RMUX5,52,68933,32
4,4,CFG_RMUX5,54,68933,16
4,4,CFG_RMUX5,56,68933,8
4,4,CFG_RMUX5,57,68933,4
4,4,CFG_RMUX5,37,68933,2
4,4,CFG_RMUX5,36,68933,1
4,4,CFG_RMUX5,34,68934,128
4,4,CFG_RMUX5,32,68934,64
4,4,CFG_RMUX5,30,68934,32
4,4,CFG_RMUX5,10,68934,16
4,4,CFG_RMUX5,12,68934,8
4,4,CFG_RMUX5,14,68934,4
4,4,CFG_RMUX5,16,68934,2
4,4,CFG_RMUX5,17,68934,1
3,4,CFG_OMUX6,1,68935,32
3,4,CFG_IMUX6,36,68936,64
3,4,CFG_IMUX6,38,68936,32
3,4,CFG_IMUX6,40,68936,16
3,4,CFG_IMUX6,42,68936,8
3,4,CFG_IMUX6,44,68936,4
3,4,CFG_IMUX6,45,68936,2
3,4,CFG_IMUX6,33,68936,1
3,4,CFG_IMUX6,32,68937,128
3,4,CFG_IMUX6,30,68937,64
3,4,CFG_IMUX6,28,68937,32
3,4,CFG_IMUX6,26,68937,16
3,4,CFG_IMUX6,24,68937,8
3,4,CFG_RMUX5,50,68937,4
3,4,CFG_RMUX5,52,68937,2
3,4,CFG_RMUX5,54,68937,1
3,4,CFG_RMUX5,56,68938,128
3,4,CFG_RMUX5,57,68938,64
3,4,CFG_RMUX5,37,68938,32
3,4,CFG_RMUX5,36,68938,16
3,4,CFG_RMUX5,34,68938,8
3,4,CFG_RMUX5,32,68938,4
3,4,CFG_RMUX5,30,68938,2
3,4,CFG_RMUX5,10,68938,1
3,4,CFG_RMUX5,12,68939,128
3,4,CFG_RMUX5,14,68939,64
3,4,CFG_RMUX5,16,68939,32
3,4,CFG_RMUX5,17,68939,16
2,4,CFG_OMUX6,1,68939,2
2,4,CFG_IMUX6,36,68940,4
2,4,CFG_IMUX6,38,68940,2
2,4,CFG_IMUX6,40,68940,1
2,4,CFG_IMUX6,42,68941,128
2,4,CFG_IMUX6,44,68941,64
2,4,CFG_IMUX6,45,68941,32
2,4,CFG_IMUX6,33,68941,16
2,4,CFG_IMUX6,32,68941,8
2,4,CFG_IMUX6,30,68941,4
2,4,CFG_IMUX6,28,68941,2
2,4,CFG_IMUX6,26,68941,1
2,4,CFG_IMUX6,24,68942,128
2,4,CFG_RMUX5,50,68942,64
2,4,CFG_RMUX5,52,68942,32
2,4,CFG_RMUX5,54,68942,16
2,4,CFG_RMUX5,56,68942,8
2,4,CFG_RMUX5,57,68942,4
2,4,CFG_RMUX5,37,68942,2
2,4,CFG_RMUX5,36,68942,1
2,4,CFG_RMUX5,34,68943,128
2,4,CFG_RMUX5,32,68943,64
2,4,CFG_RMUX5,30,68943,32
2,4,CFG_RMUX5,10,68943,16
2,4,CFG_RMUX5,12,68943,8
2,4,CFG_RMUX5,14,68943,4
2,4,CFG_RMUX5,16,68943,2
2,4,CFG_RMUX5,17,68943,1
1,4,CFG_OMUX6,1,68944,32
1,4,CFG_IMUX6,36,68945,64
1,4,CFG_IMUX6,38,68945,32
1,4,CFG_IMUX6,40,68945,16
1,4,CFG_IMUX6,42,68945,8
1,4,CFG_IMUX6,44,68945,4
1,4,CFG_IMUX6,45,68945,2
1,4,CFG_IMUX6,33,68945,1
1,4,CFG_IMUX6,32,68946,128
1,4,CFG_IMUX6,30,68946,64
1,4,CFG_IMUX6,28,68946,32
1,4,CFG_IMUX6,26,68946,16
1,4,CFG_IMUX6,24,68946,8
1,4,CFG_RMUX5,50,68946,4
1,4,CFG_RMUX5,52,68946,2
1,4,CFG_RMUX5,54,68946,1
1,4,CFG_RMUX5,56,68947,128
1,4,CFG_RMUX5,57,68947,64
1,4,CFG_RMUX5,37,68947,32
1,4,CFG_RMUX5,36,68947,16
1,4,CFG_RMUX5,34,68947,8
1,4,CFG_RMUX5,32,68947,4
1,4,CFG_RMUX5,30,68947,2
1,4,CFG_RMUX5,10,68947,1
1,4,CFG_RMUX5,12,68948,128
1,4,CFG_RMUX5,14,68948,64
1,4,CFG_RMUX5,16,68948,32
1,4,CFG_RMUX5,17,68948,16
22,4,CFG_SEAMMUX3,5,68952,32
22,4,CFG_SEAMMUX3,4,68952,16
22,4,CFG_SEAMMUX3,3,68952,8
22,4,CFG_SEAMMUX3,2,68952,4
22,4,CFG_SEAMMUX3,1,68952,2
22,4,CFG_SEAMMUX3,0,68952,1
21,4,CFG_RMUX5,51,68954,4
21,4,CFG_RMUX5,53,68954,2
21,4,CFG_RMUX5,55,68954,1
21,4,CFG_RMUX5,59,68955,128
21,4,CFG_RMUX5,58,68955,64
21,4,CFG_RMUX5,38,68955,32
21,4,CFG_RMUX5,39,68955,16
21,4,CFG_RMUX5,35,68955,8
21,4,CFG_RMUX5,33,68955,4
21,4,CFG_RMUX5,31,68955,2
21,4,CFG_RMUX5,11,68955,1
21,4,CFG_RMUX5,13,68956,128
21,4,CFG_RMUX5,15,68956,64
21,4,CFG_RMUX5,19,68956,32
21,4,CFG_RMUX5,18,68956,16
20,4,CFG_OMUX6,2,68956,2
20,4,CFG_IMUX6,37,68957,4
20,4,CFG_IMUX6,39,68957,2
20,4,CFG_IMUX6,41,68957,1
20,4,CFG_IMUX6,43,68958,128
20,4,CFG_IMUX6,47,68958,64
20,4,CFG_IMUX6,46,68958,32
20,4,CFG_IMUX6,34,68958,16
20,4,CFG_IMUX6,35,68958,8
20,4,CFG_IMUX6,31,68958,4
20,4,CFG_IMUX6,29,68958,2
20,4,CFG_IMUX6,27,68958,1
20,4,CFG_IMUX6,25,68959,128
20,4,CFG_RMUX5,51,68959,64
20,4,CFG_RMUX5,53,68959,32
20,4,CFG_RMUX5,55,68959,16
20,4,CFG_RMUX5,59,68959,8
20,4,CFG_RMUX5,58,68959,4
20,4,CFG_RMUX5,38,68959,2
20,4,CFG_RMUX5,39,68959,1
20,4,CFG_RMUX5,35,68960,128
20,4,CFG_RMUX5,33,68960,64
20,4,CFG_RMUX5,31,68960,32
20,4,CFG_RMUX5,11,68960,16
20,4,CFG_RMUX5,13,68960,8
20,4,CFG_RMUX5,15,68960,4
20,4,CFG_RMUX5,19,68960,2
20,4,CFG_RMUX5,18,68960,1
19,4,CFG_OMUX6,2,68961,32
19,4,CFG_IMUX6,37,68962,64
19,4,CFG_IMUX6,39,68962,32
19,4,CFG_IMUX6,41,68962,16
19,4,CFG_IMUX6,43,68962,8
19,4,CFG_IMUX6,47,68962,4
19,4,CFG_IMUX6,46,68962,2
19,4,CFG_IMUX6,34,68962,1
19,4,CFG_IMUX6,35,68963,128
19,4,CFG_IMUX6,31,68963,64
19,4,CFG_IMUX6,29,68963,32
19,4,CFG_IMUX6,27,68963,16
19,4,CFG_IMUX6,25,68963,8
19,4,CFG_RMUX5,51,68963,4
19,4,CFG_RMUX5,53,68963,2
19,4,CFG_RMUX5,55,68963,1
19,4,CFG_RMUX5,59,68964,128
19,4,CFG_RMUX5,58,68964,64
19,4,CFG_RMUX5,38,68964,32
19,4,CFG_RMUX5,39,68964,16
19,4,CFG_RMUX5,35,68964,8
19,4,CFG_RMUX5,33,68964,4
19,4,CFG_RMUX5,31,68964,2
19,4,CFG_RMUX5,11,68964,1
19,4,CFG_RMUX5,13,68965,128
19,4,CFG_RMUX5,15,68965,64
19,4,CFG_RMUX5,19,68965,32
19,4,CFG_RMUX5,18,68965,16
18,4,CFG_OMUX6,2,68965,2
18,4,CFG_IMUX6,37,68966,4
18,4,CFG_IMUX6,39,68966,2
18,4,CFG_IMUX6,41,68966,1
18,4,CFG_IMUX6,43,68967,128
18,4,CFG_IMUX6,47,68967,64
18,4,CFG_IMUX6,46,68967,32
18,4,CFG_IMUX6,34,68967,16
18,4,CFG_IMUX6,35,68967,8
18,4,CFG_IMUX6,31,68967,4
18,4,CFG_IMUX6,29,68967,2
18,4,CFG_IMUX6,27,68967,1
18,4,CFG_IMUX6,25,68968,128
18,4,CFG_RMUX5,51,68968,64
18,4,CFG_RMUX5,53,68968,32
18,4,CFG_RMUX5,55,68968,16
18,4,CFG_RMUX5,59,68968,8
18,4,CFG_RMUX5,58,68968,4
18,4,CFG_RMUX5,38,68968,2
18,4,CFG_RMUX5,39,68968,1
18,4,CFG_RMUX5,35,68969,128
18,4,CFG_RMUX5,33,68969,64
18,4,CFG_RMUX5,31,68969,32
18,4,CFG_RMUX5,11,68969,16
18,4,CFG_RMUX5,13,68969,8
18,4,CFG_RMUX5,15,68969,4
18,4,CFG_RMUX5,19,68969,2
18,4,CFG_RMUX5,18,68969,1
17,4,CFG_OMUX6,2,68970,32
17,4,CFG_IMUX6,37,68971,64
17,4,CFG_IMUX6,39,68971,32
17,4,CFG_IMUX6,41,68971,16
17,4,CFG_IMUX6,43,68971,8
17,4,CFG_IMUX6,47,68971,4
17,4,CFG_IMUX6,46,68971,2
17,4,CFG_IMUX6,34,68971,1
17,4,CFG_IMUX6,35,68972,128
17,4,CFG_IMUX6,31,68972,64
17,4,CFG_IMUX6,29,68972,32
17,4,CFG_IMUX6,27,68972,16
17,4,CFG_IMUX6,25,68972,8
17,4,CFG_RMUX5,51,68972,4
17,4,CFG_RMUX5,53,68972,2
17,4,CFG_RMUX5,55,68972,1
17,4,CFG_RMUX5,59,68973,128
17,4,CFG_RMUX5,58,68973,64
17,4,CFG_RMUX5,38,68973,32
17,4,CFG_RMUX5,39,68973,16
17,4,CFG_RMUX5,35,68973,8
17,4,CFG_RMUX5,33,68973,4
17,4,CFG_RMUX5,31,68973,2
17,4,CFG_RMUX5,11,68973,1
17,4,CFG_RMUX5,13,68974,128
17,4,CFG_RMUX5,15,68974,64
17,4,CFG_RMUX5,19,68974,32
17,4,CFG_RMUX5,18,68974,16
16,4,CFG_OMUX6,2,68974,2
16,4,CFG_IMUX6,37,68975,4
16,4,CFG_IMUX6,39,68975,2
16,4,CFG_IMUX6,41,68975,1
16,4,CFG_IMUX6,43,68976,128
16,4,CFG_IMUX6,47,68976,64
16,4,CFG_IMUX6,46,68976,32
16,4,CFG_IMUX6,34,68976,16
16,4,CFG_IMUX6,35,68976,8
16,4,CFG_IMUX6,31,68976,4
16,4,CFG_IMUX6,29,68976,2
16,4,CFG_IMUX6,27,68976,1
16,4,CFG_IMUX6,25,68977,128
16,4,CFG_RMUX5,51,68977,64
16,4,CFG_RMUX5,53,68977,32
16,4,CFG_RMUX5,55,68977,16
16,4,CFG_RMUX5,59,68977,8
16,4,CFG_RMUX5,58,68977,4
16,4,CFG_RMUX5,38,68977,2
16,4,CFG_RMUX5,39,68977,1
16,4,CFG_RMUX5,35,68978,128
16,4,CFG_RMUX5,33,68978,64
16,4,CFG_RMUX5,31,68978,32
16,4,CFG_RMUX5,11,68978,16
16,4,CFG_RMUX5,13,68978,8
16,4,CFG_RMUX5,15,68978,4
16,4,CFG_RMUX5,19,68978,2
16,4,CFG_RMUX5,18,68978,1
15,4,CFG_OMUX6,2,68979,32
15,4,CFG_IMUX6,37,68980,64
15,4,CFG_IMUX6,39,68980,32
15,4,CFG_IMUX6,41,68980,16
15,4,CFG_IMUX6,43,68980,8
15,4,CFG_IMUX6,47,68980,4
15,4,CFG_IMUX6,46,68980,2
15,4,CFG_IMUX6,34,68980,1
15,4,CFG_IMUX6,35,68981,128
15,4,CFG_IMUX6,31,68981,64
15,4,CFG_IMUX6,29,68981,32
15,4,CFG_IMUX6,27,68981,16
15,4,CFG_IMUX6,25,68981,8
15,4,CFG_RMUX5,51,68981,4
15,4,CFG_RMUX5,53,68981,2
15,4,CFG_RMUX5,55,68981,1
15,4,CFG_RMUX5,59,68982,128
15,4,CFG_RMUX5,58,68982,64
15,4,CFG_RMUX5,38,68982,32
15,4,CFG_RMUX5,39,68982,16
15,4,CFG_RMUX5,35,68982,8
15,4,CFG_RMUX5,33,68982,4
15,4,CFG_RMUX5,31,68982,2
15,4,CFG_RMUX5,11,68982,1
15,4,CFG_RMUX5,13,68983,128
15,4,CFG_RMUX5,15,68983,64
15,4,CFG_RMUX5,19,68983,32
15,4,CFG_RMUX5,18,68983,16
14,4,CFG_OMUX6,2,68983,2
14,4,CFG_IMUX6,37,68984,4
14,4,CFG_IMUX6,39,68984,2
14,4,CFG_IMUX6,41,68984,1
14,4,CFG_IMUX6,43,68985,128
14,4,CFG_IMUX6,47,68985,64
14,4,CFG_IMUX6,46,68985,32
14,4,CFG_IMUX6,34,68985,16
14,4,CFG_IMUX6,35,68985,8
14,4,CFG_IMUX6,31,68985,4
14,4,CFG_IMUX6,29,68985,2
14,4,CFG_IMUX6,27,68985,1
14,4,CFG_IMUX6,25,68986,128
14,4,CFG_RMUX5,51,68986,64
14,4,CFG_RMUX5,53,68986,32
14,4,CFG_RMUX5,55,68986,16
14,4,CFG_RMUX5,59,68986,8
14,4,CFG_RMUX5,58,68986,4
14,4,CFG_RMUX5,38,68986,2
14,4,CFG_RMUX5,39,68986,1
14,4,CFG_RMUX5,35,68987,128
14,4,CFG_RMUX5,33,68987,64
14,4,CFG_RMUX5,31,68987,32
14,4,CFG_RMUX5,11,68987,16
14,4,CFG_RMUX5,13,68987,8
14,4,CFG_RMUX5,15,68987,4
14,4,CFG_RMUX5,19,68987,2
14,4,CFG_RMUX5,18,68987,1
13,4,CFG_IMUX6,37,69007,128
13,4,CFG_IMUX6,39,69007,64
13,4,CFG_IMUX6,41,69007,32
13,4,CFG_IMUX6,43,69007,16
13,4,CFG_IMUX6,47,69007,8
13,4,CFG_IMUX6,46,69007,4
13,4,CFG_IMUX6,34,69007,2
13,4,CFG_IMUX6,35,69007,1
13,4,CFG_IMUX6,31,69008,128
13,4,CFG_IMUX6,29,69008,64
13,4,CFG_IMUX6,27,69008,32
13,4,CFG_IMUX6,25,69008,16
13,4,CFG_RMUX5,51,69008,8
13,4,CFG_RMUX5,53,69008,4
13,4,CFG_RMUX5,55,69008,2
13,4,CFG_RMUX5,59,69008,1
13,4,CFG_RMUX5,58,69009,128
13,4,CFG_RMUX5,38,69009,64
13,4,CFG_RMUX5,39,69009,32
13,4,CFG_RMUX5,35,69009,16
13,4,CFG_RMUX5,33,69009,8
13,4,CFG_RMUX5,31,69009,4
13,4,CFG_RMUX5,11,69009,2
13,4,CFG_RMUX5,13,69009,1
13,4,CFG_RMUX5,15,69010,128
13,4,CFG_RMUX5,19,69010,64
13,4,CFG_RMUX5,18,69010,32
13,4,CFG_SEAMMUX,25,69010,16
12,4,CFG_OMUX6,2,69010,2
12,4,CFG_IMUX6,37,69011,4
12,4,CFG_IMUX6,39,69011,2
12,4,CFG_IMUX6,41,69011,1
12,4,CFG_IMUX6,43,69012,128
12,4,CFG_IMUX6,47,69012,64
12,4,CFG_IMUX6,46,69012,32
12,4,CFG_IMUX6,34,69012,16
12,4,CFG_IMUX6,35,69012,8
12,4,CFG_IMUX6,31,69012,4
12,4,CFG_IMUX6,29,69012,2
12,4,CFG_IMUX6,27,69012,1
12,4,CFG_IMUX6,25,69013,128
12,4,CFG_RMUX5,51,69013,64
12,4,CFG_RMUX5,53,69013,32
12,4,CFG_RMUX5,55,69013,16
12,4,CFG_RMUX5,59,69013,8
12,4,CFG_RMUX5,58,69013,4
12,4,CFG_RMUX5,38,69013,2
12,4,CFG_RMUX5,39,69013,1
12,4,CFG_RMUX5,35,69014,128
12,4,CFG_RMUX5,33,69014,64
12,4,CFG_RMUX5,31,69014,32
12,4,CFG_RMUX5,11,69014,16
12,4,CFG_RMUX5,13,69014,8
12,4,CFG_RMUX5,15,69014,4
12,4,CFG_RMUX5,19,69014,2
12,4,CFG_RMUX5,18,69014,1
11,4,CFG_OMUX6,2,69015,32
11,4,CFG_IMUX6,37,69016,64
11,4,CFG_IMUX6,39,69016,32
11,4,CFG_IMUX6,41,69016,16
11,4,CFG_IMUX6,43,69016,8
11,4,CFG_IMUX6,47,69016,4
11,4,CFG_IMUX6,46,69016,2
11,4,CFG_IMUX6,34,69016,1
11,4,CFG_IMUX6,35,69017,128
11,4,CFG_IMUX6,31,69017,64
11,4,CFG_IMUX6,29,69017,32
11,4,CFG_IMUX6,27,69017,16
11,4,CFG_IMUX6,25,69017,8
11,4,CFG_RMUX5,51,69017,4
11,4,CFG_RMUX5,53,69017,2
11,4,CFG_RMUX5,55,69017,1
11,4,CFG_RMUX5,59,69018,128
11,4,CFG_RMUX5,58,69018,64
11,4,CFG_RMUX5,38,69018,32
11,4,CFG_RMUX5,39,69018,16
11,4,CFG_RMUX5,35,69018,8
11,4,CFG_RMUX5,33,69018,4
11,4,CFG_RMUX5,31,69018,2
11,4,CFG_RMUX5,11,69018,1
11,4,CFG_RMUX5,13,69019,128
11,4,CFG_RMUX5,15,69019,64
11,4,CFG_RMUX5,19,69019,32
11,4,CFG_RMUX5,18,69019,16
10,4,CFG_OMUX6,2,69019,2
10,4,CFG_IMUX6,37,69020,4
10,4,CFG_IMUX6,39,69020,2
10,4,CFG_IMUX6,41,69020,1
10,4,CFG_IMUX6,43,69021,128
10,4,CFG_IMUX6,47,69021,64
10,4,CFG_IMUX6,46,69021,32
10,4,CFG_IMUX6,34,69021,16
10,4,CFG_IMUX6,35,69021,8
10,4,CFG_IMUX6,31,69021,4
10,4,CFG_IMUX6,29,69021,2
10,4,CFG_IMUX6,27,69021,1
10,4,CFG_IMUX6,25,69022,128
10,4,CFG_RMUX5,51,69022,64
10,4,CFG_RMUX5,53,69022,32
10,4,CFG_RMUX5,55,69022,16
10,4,CFG_RMUX5,59,69022,8
10,4,CFG_RMUX5,58,69022,4
10,4,CFG_RMUX5,38,69022,2
10,4,CFG_RMUX5,39,69022,1
10,4,CFG_RMUX5,35,69023,128
10,4,CFG_RMUX5,33,69023,64
10,4,CFG_RMUX5,31,69023,32
10,4,CFG_RMUX5,11,69023,16
10,4,CFG_RMUX5,13,69023,8
10,4,CFG_RMUX5,15,69023,4
10,4,CFG_RMUX5,19,69023,2
10,4,CFG_RMUX5,18,69023,1
9,4,CFG_OMUX6,2,69024,32
9,4,CFG_IMUX6,37,69025,64
9,4,CFG_IMUX6,39,69025,32
9,4,CFG_IMUX6,41,69025,16
9,4,CFG_IMUX6,43,69025,8
9,4,CFG_IMUX6,47,69025,4
9,4,CFG_IMUX6,46,69025,2
9,4,CFG_IMUX6,34,69025,1
9,4,CFG_IMUX6,35,69026,128
9,4,CFG_IMUX6,31,69026,64
9,4,CFG_IMUX6,29,69026,32
9,4,CFG_IMUX6,27,69026,16
9,4,CFG_IMUX6,25,69026,8
9,4,CFG_RMUX5,51,69026,4
9,4,CFG_RMUX5,53,69026,2
9,4,CFG_RMUX5,55,69026,1
9,4,CFG_RMUX5,59,69027,128
9,4,CFG_RMUX5,58,69027,64
9,4,CFG_RMUX5,38,69027,32
9,4,CFG_RMUX5,39,69027,16
9,4,CFG_RMUX5,35,69027,8
9,4,CFG_RMUX5,33,69027,4
9,4,CFG_RMUX5,31,69027,2
9,4,CFG_RMUX5,11,69027,1
9,4,CFG_RMUX5,13,69028,128
9,4,CFG_RMUX5,15,69028,64
9,4,CFG_RMUX5,19,69028,32
9,4,CFG_RMUX5,18,69028,16
8,4,CFG_OMUX6,2,69028,2
8,4,CFG_IMUX6,37,69029,4
8,4,CFG_IMUX6,39,69029,2
8,4,CFG_IMUX6,41,69029,1
8,4,CFG_IMUX6,43,69030,128
8,4,CFG_IMUX6,47,69030,64
8,4,CFG_IMUX6,46,69030,32
8,4,CFG_IMUX6,34,69030,16
8,4,CFG_IMUX6,35,69030,8
8,4,CFG_IMUX6,31,69030,4
8,4,CFG_IMUX6,29,69030,2
8,4,CFG_IMUX6,27,69030,1
8,4,CFG_IMUX6,25,69031,128
8,4,CFG_RMUX5,51,69031,64
8,4,CFG_RMUX5,53,69031,32
8,4,CFG_RMUX5,55,69031,16
8,4,CFG_RMUX5,59,69031,8
8,4,CFG_RMUX5,58,69031,4
8,4,CFG_RMUX5,38,69031,2
8,4,CFG_RMUX5,39,69031,1
8,4,CFG_RMUX5,35,69032,128
8,4,CFG_RMUX5,33,69032,64
8,4,CFG_RMUX5,31,69032,32
8,4,CFG_RMUX5,11,69032,16
8,4,CFG_RMUX5,13,69032,8
8,4,CFG_RMUX5,15,69032,4
8,4,CFG_RMUX5,19,69032,2
8,4,CFG_RMUX5,18,69032,1
7,4,CFG_OMUX6,2,69033,32
7,4,CFG_IMUX6,37,69034,64
7,4,CFG_IMUX6,39,69034,32
7,4,CFG_IMUX6,41,69034,16
7,4,CFG_IMUX6,43,69034,8
7,4,CFG_IMUX6,47,69034,4
7,4,CFG_IMUX6,46,69034,2
7,4,CFG_IMUX6,34,69034,1
7,4,CFG_IMUX6,35,69035,128
7,4,CFG_IMUX6,31,69035,64
7,4,CFG_IMUX6,29,69035,32
7,4,CFG_IMUX6,27,69035,16
7,4,CFG_IMUX6,25,69035,8
7,4,CFG_RMUX5,51,69035,4
7,4,CFG_RMUX5,53,69035,2
7,4,CFG_RMUX5,55,69035,1
7,4,CFG_RMUX5,59,69036,128
7,4,CFG_RMUX5,58,69036,64
7,4,CFG_RMUX5,38,69036,32
7,4,CFG_RMUX5,39,69036,16
7,4,CFG_RMUX5,35,69036,8
7,4,CFG_RMUX5,33,69036,4
7,4,CFG_RMUX5,31,69036,2
7,4,CFG_RMUX5,11,69036,1
7,4,CFG_RMUX5,13,69037,128
7,4,CFG_RMUX5,15,69037,64
7,4,CFG_RMUX5,19,69037,32
7,4,CFG_RMUX5,18,69037,16
6,4,CFG_OMUX6,2,69037,2
6,4,CFG_IMUX6,37,69038,4
6,4,CFG_IMUX6,39,69038,2
6,4,CFG_IMUX6,41,69038,1
6,4,CFG_IMUX6,43,69039,128
6,4,CFG_IMUX6,47,69039,64
6,4,CFG_IMUX6,46,69039,32
6,4,CFG_IMUX6,34,69039,16
6,4,CFG_IMUX6,35,69039,8
6,4,CFG_IMUX6,31,69039,4
6,4,CFG_IMUX6,29,69039,2
6,4,CFG_IMUX6,27,69039,1
6,4,CFG_IMUX6,25,69040,128
6,4,CFG_RMUX5,51,69040,64
6,4,CFG_RMUX5,53,69040,32
6,4,CFG_RMUX5,55,69040,16
6,4,CFG_RMUX5,59,69040,8
6,4,CFG_RMUX5,58,69040,4
