table,src_res,src_x,src_y,dst_res,dst_x,dst_y,codeword,owner,owner_evidence,reason
rrg_edges_full.csv,RMUX50,20,7,RMUX13,20,8,2;9,X20Y4_RMUX02,46,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX50,20,8,RMUX13,20,9,2;9,X20Y5_RMUX02,37,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX50,20,9,RMUX13,20,10,2;9,X20Y6_RMUX02,31,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX51,14,10,RMUX05,17,10,4;8,X17Y10_RMUX03,9,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,11,3,RMUX24,11,1,5;9,X11Y4_RMUX07,21,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,14,2,RMUX31,14,1,6;9,X14Y5_RMUX07,38,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,14,3,RMUX31,14,2,6;9,X14Y6_RMUX07,32,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,14,4,RMUX31,14,3,6;9,X14Y7_RMUX07,30,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,14,5,RMUX31,14,4,6;9,X14Y8_RMUX07,28,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,14,6,RMUX31,14,5,6;9,X14Y9_RMUX07,84,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,14,7,RMUX31,14,6,6;9,X14Y10_RMUX07,23,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,14,8,RMUX31,14,7,6;9,X14Y11_RMUX07,13,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,14,9,RMUX31,14,8,6;9,X14Y12_RMUX07,7,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,15,10,RMUX24,15,8,5;9,X15Y11_RMUX07,12,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,15,2,RMUX31,15,1,6;9,X15Y5_RMUX07,49,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,15,3,RMUX31,15,2,6;9,X15Y6_RMUX07,34,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,15,4,RMUX31,15,3,6;9,X15Y7_RMUX07,41,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,15,5,RMUX31,15,4,6;9,X15Y8_RMUX07,28,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,15,6,RMUX31,15,5,6;9,X15Y9_RMUX07,101,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,15,7,RMUX31,15,6,6;9,X15Y10_RMUX07,32,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,15,8,RMUX31,15,7,6;9,X15Y11_RMUX07,28,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,15,9,RMUX31,15,8,6;9,X15Y12_RMUX07,8,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,16,10,RMUX24,16,8,5;9,X16Y11_RMUX07,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,16,2,RMUX31,16,1,6;9,X16Y5_RMUX07,69,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,16,3,RMUX31,16,2,6;9,X16Y6_RMUX07,37,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,16,4,RMUX24,16,2,5;9,X16Y5_RMUX07,10,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,16,4,RMUX31,16,3,6;9,X16Y7_RMUX07,67,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,16,5,RMUX31,16,4,6;9,X16Y8_RMUX07,46,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,16,6,RMUX31,16,5,6;9,X16Y9_RMUX07,109,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,16,7,RMUX31,16,6,6;9,X16Y10_RMUX07,35,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,16,8,RMUX31,16,7,6;9,X16Y11_RMUX07,21,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,16,9,RMUX31,16,8,6;9,X16Y12_RMUX07,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX55,17,2,RMUX31,17,1,6;9,X17Y5_RMUX07,58,codeword attributed to a uniquely vendor-used member
