"edge","template","column","routes","source"
"RMUX19@19,10->RMUX88@19,9","RMUX19(+0,+1)->RMUX88","19","2","afexe_bitgen_20260919"
"RMUX19@19,10->RMUX89@19,9","RMUX19(+0,+1)->RMUX89","19","2","afexe_bitgen_20260919"
"RMUX19@19,10->RMUX95@19,9","RMUX19(+0,+1)->RMUX95","19","2","afexe_bitgen_20260919"
"RMUX25@19,10->RMUX0@19,7","RMUX25(+0,+3)->RMUX0","19","2","afexe_bitgen_20260919"
"RMUX25@19,10->RMUX0@19,10","RMUX25(+0,+0)->RMUX0","19","2","afexe_bitgen_20260919"
"RMUX25@19,10->RMUX1@19,10","RMUX25(+0,+0)->RMUX1","19","2","afexe_bitgen_20260919"
"RMUX27@19,10->RMUX4@19,11","RMUX27(+0,-1)->RMUX4","19","2","afexe_bitgen_20260919"
"RMUX27@19,10->RMUX11@19,11","RMUX27(+0,-1)->RMUX11","19","2","afexe_bitgen_20260919"
"RMUX27@19,10->RMUX15@19,11","RMUX27(+0,-1)->RMUX15","19","2","afexe_bitgen_20260919"
"RMUX32@19,10->RMUX33@19,8","RMUX32(+0,+2)->RMUX33","19","2","afexe_bitgen_20260919"
"RMUX33@19,10->RMUX45@19,10","RMUX33(+0,+0)->RMUX45","19","2","afexe_bitgen_20260919"
"RMUX37@19,10->RMUX48@19,12","RMUX37(+0,-2)->RMUX48","19","2","afexe_bitgen_20260919"
"RMUX38@19,10->RMUX50@18,10","RMUX38(+1,+0)->RMUX50","18","2","afexe_bitgen_20260919"
"RMUX39@19,10->RMUX52@19,9","RMUX39(+0,+1)->RMUX52","19","2","afexe_bitgen_20260919"
"RMUX39@19,10->RMUX53@19,9","RMUX39(+0,+1)->RMUX53","19","2","afexe_bitgen_20260919"
"RMUX39@19,10->RMUX58@19,9","RMUX39(+0,+1)->RMUX58","19","2","afexe_bitgen_20260919"
"RMUX44@19,10->RMUX85@19,10","RMUX44(+0,+0)->RMUX85","19","2","afexe_bitgen_20260919"
"RMUX45@19,10->RMUX86@18,10","RMUX45(+1,+0)->RMUX86","18","2","afexe_bitgen_20260919"
"RMUX49@19,10->RMUX7@20,10","RMUX49(-1,+0)->RMUX7","20","2","afexe_bitgen_20260919"
"RMUX51@19,10->RMUX15@19,10","RMUX51(+0,+0)->RMUX15","19","2","afexe_bitgen_20260919"
"RMUX55@19,10->RMUX24@19,8","RMUX55(+0,+2)->RMUX24","19","2","afexe_bitgen_20260919"
"RMUX55@19,10->RMUX31@19,9","RMUX55(+0,+1)->RMUX31","19","2","afexe_bitgen_20260919"
"RMUX57@19,10->RMUX34@19,11","RMUX57(+0,-1)->RMUX34","19","2","afexe_bitgen_20260919"
"RMUX57@19,10->RMUX38@19,11","RMUX57(+0,-1)->RMUX38","19","2","afexe_bitgen_20260919"
"RMUX67@19,10->RMUX72@19,10","RMUX67(+0,+0)->RMUX72","19","2","afexe_bitgen_20260919"
"RMUX67@19,10->RMUX94@19,11","RMUX67(+0,-1)->RMUX94","19","2","afexe_bitgen_20260919"
"RMUX68@19,10->RMUX80@18,10","RMUX68(+1,+0)->RMUX80","18","2","afexe_bitgen_20260919"
"RMUX68@19,10->RMUX85@18,10","RMUX68(+1,+0)->RMUX85","18","2","afexe_bitgen_20260919"
"RMUX69@19,10->RMUX93@19,9","RMUX69(+0,+1)->RMUX93","19","2","afexe_bitgen_20260919"
"RMUX73@19,10->RMUX1@19,10","RMUX73(+0,+0)->RMUX1","19","2","afexe_bitgen_20260919"
"RMUX73@19,10->RMUX0@19,12","RMUX73(+0,-2)->RMUX0","19","2","afexe_bitgen_20260919"
"RMUX75@19,10->RMUX10@19,9","RMUX75(+0,+1)->RMUX10","19","2","afexe_bitgen_20260919"
"RMUX80@19,10->RMUX26@19,12","RMUX80(+0,-2)->RMUX26","19","2","afexe_bitgen_20260919"
"RMUX86@19,10->RMUX50@20,10","RMUX86(-1,+0)->RMUX50","20","2","afexe_bitgen_20260919"
"RMUX91@19,10->RMUX72@18,10","RMUX91(+1,+0)->RMUX72","18","2","afexe_bitgen_20260919"
"RMUX91@19,10->RMUX89@18,10","RMUX91(+1,+0)->RMUX89","18","2","afexe_bitgen_20260919"
"RMUX92@19,10->RMUX81@19,10","RMUX92(+0,+0)->RMUX81","19","2","afexe_bitgen_20260919"
"RMUX3@19,11->RMUX15@19,11","RMUX3(+0,+0)->RMUX15","19","2","afexe_bitgen_20260919"
"RMUX3@19,11->RMUX21@19,11","RMUX3(+0,+0)->RMUX21","19","2","afexe_bitgen_20260919"
"RMUX7@19,11->RMUX25@19,11","RMUX7(+0,+0)->RMUX25","19","2","afexe_bitgen_20260919"
"RMUX8@19,11->RMUX26@18,11","RMUX8(+1,+0)->RMUX26","18","2","afexe_bitgen_20260919"
"RMUX8@19,11->RMUX27@18,11","RMUX8(+1,+0)->RMUX27","18","2","afexe_bitgen_20260919"
"RMUX8@19,11->RMUX37@18,11","RMUX8(+1,+0)->RMUX37","18","2","afexe_bitgen_20260919"
"RMUX14@19,11->RMUX61@19,12","RMUX14(+0,-1)->RMUX61","19","2","afexe_bitgen_20260919"
"RMUX15@19,11->RMUX63@18,11","RMUX15(+1,+0)->RMUX63","18","2","afexe_bitgen_20260919"
"RMUX25@19,11->RMUX0@19,8","RMUX25(+0,+3)->RMUX0","19","2","afexe_bitgen_20260919"
"RMUX27@19,11->RMUX4@19,12","RMUX27(+0,-1)->RMUX4","19","2","afexe_bitgen_20260919"
"RMUX27@19,11->RMUX11@19,12","RMUX27(+0,-1)->RMUX11","19","2","afexe_bitgen_20260919"
"RMUX27@19,11->RMUX15@19,12","RMUX27(+0,-1)->RMUX15","19","2","afexe_bitgen_20260919"
"RMUX32@19,11->RMUX33@19,9","RMUX32(+0,+2)->RMUX33","19","2","afexe_bitgen_20260919"
"RMUX33@19,11->RMUX45@19,11","RMUX33(+0,+0)->RMUX45","19","2","afexe_bitgen_20260919"
"RMUX38@19,11->RMUX50@18,11","RMUX38(+1,+0)->RMUX50","18","2","afexe_bitgen_20260919"
"RMUX44@19,11->RMUX85@19,11","RMUX44(+0,+0)->RMUX85","19","2","afexe_bitgen_20260919"
"RMUX45@19,11->RMUX86@18,11","RMUX45(+1,+0)->RMUX86","18","2","afexe_bitgen_20260919"
"RMUX49@19,11->RMUX7@20,11","RMUX49(-1,+0)->RMUX7","20","2","afexe_bitgen_20260919"
"RMUX51@19,11->RMUX15@19,11","RMUX51(+0,+0)->RMUX15","19","2","afexe_bitgen_20260919"
"RMUX55@19,11->RMUX24@19,9","RMUX55(+0,+2)->RMUX24","19","2","afexe_bitgen_20260919"
"RMUX57@19,11->RMUX45@19,11","RMUX57(+0,+0)->RMUX45","19","2","afexe_bitgen_20260919"
"RMUX57@19,11->RMUX34@19,12","RMUX57(+0,-1)->RMUX34","19","2","afexe_bitgen_20260919"
"RMUX57@19,11->RMUX38@19,12","RMUX57(+0,-1)->RMUX38","19","2","afexe_bitgen_20260919"
"RMUX67@19,11->RMUX72@19,11","RMUX67(+0,+0)->RMUX72","19","2","afexe_bitgen_20260919"
"RMUX67@19,11->RMUX94@19,12","RMUX67(+0,-1)->RMUX94","19","2","afexe_bitgen_20260919"
"RMUX68@19,11->RMUX80@18,11","RMUX68(+1,+0)->RMUX80","18","2","afexe_bitgen_20260919"
"RMUX68@19,11->RMUX85@18,11","RMUX68(+1,+0)->RMUX85","18","2","afexe_bitgen_20260919"
"RMUX73@19,11->RMUX1@19,11","RMUX73(+0,+0)->RMUX1","19","2","afexe_bitgen_20260919"
"RMUX86@19,11->RMUX50@20,11","RMUX86(-1,+0)->RMUX50","20","2","afexe_bitgen_20260919"
"RMUX91@19,11->RMUX72@18,11","RMUX91(+1,+0)->RMUX72","18","2","afexe_bitgen_20260919"
"RMUX91@19,11->RMUX89@18,11","RMUX91(+1,+0)->RMUX89","18","2","afexe_bitgen_20260919"
"RMUX2@19,12->RMUX18@19,11","RMUX2(+0,+1)->RMUX18","19","2","afexe_bitgen_20260919"
"RMUX3@19,12->RMUX15@19,12","RMUX3(+0,+0)->RMUX15","19","2","afexe_bitgen_20260919"
"RMUX3@19,12->RMUX21@19,12","RMUX3(+0,+0)->RMUX21","19","2","afexe_bitgen_20260919"
"RMUX7@19,12->RMUX25@19,12","RMUX7(+0,+0)->RMUX25","19","2","afexe_bitgen_20260919"
"RMUX8@19,12->RMUX26@18,12","RMUX8(+1,+0)->RMUX26","18","2","afexe_bitgen_20260919"
"RMUX8@19,12->RMUX27@18,12","RMUX8(+1,+0)->RMUX27","18","2","afexe_bitgen_20260919"
"RMUX8@19,12->RMUX33@18,12","RMUX8(+1,+0)->RMUX33","18","2","afexe_bitgen_20260919"
"RMUX8@19,12->RMUX37@18,12","RMUX8(+1,+0)->RMUX37","18","2","afexe_bitgen_20260919"
"RMUX9@19,12->RMUX38@19,12","RMUX9(+0,+0)->RMUX38","19","2","afexe_bitgen_20260919"
"RMUX15@19,12->RMUX63@18,12","RMUX15(+1,+0)->RMUX63","18","2","afexe_bitgen_20260919"
"RMUX25@19,12->RMUX0@19,9","RMUX25(+0,+3)->RMUX0","19","2","afexe_bitgen_20260919"
"RMUX25@19,12->RMUX0@19,12","RMUX25(+0,+0)->RMUX0","19","2","afexe_bitgen_20260919"
"RMUX25@19,12->RMUX1@19,12","RMUX25(+0,+0)->RMUX1","19","2","afexe_bitgen_20260919"
"RMUX39@19,12->RMUX52@19,11","RMUX39(+0,+1)->RMUX52","19","2","afexe_bitgen_20260919"
"RMUX39@19,12->RMUX53@19,11","RMUX39(+0,+1)->RMUX53","19","2","afexe_bitgen_20260919"
"RMUX39@19,12->RMUX58@19,11","RMUX39(+0,+1)->RMUX58","19","2","afexe_bitgen_20260919"
"RMUX44@19,12->RMUX85@19,12","RMUX44(+0,+0)->RMUX85","19","2","afexe_bitgen_20260919"
"RMUX45@19,12->RMUX86@18,12","RMUX45(+1,+0)->RMUX86","18","2","afexe_bitgen_20260919"
"RMUX49@19,12->RMUX7@20,12","RMUX49(-1,+0)->RMUX7","20","2","afexe_bitgen_20260919"
"RMUX51@19,12->RMUX15@19,12","RMUX51(+0,+0)->RMUX15","19","2","afexe_bitgen_20260919"
"RMUX55@19,12->RMUX24@19,10","RMUX55(+0,+2)->RMUX24","19","2","afexe_bitgen_20260919"
"RMUX55@19,12->RMUX31@19,11","RMUX55(+0,+1)->RMUX31","19","2","afexe_bitgen_20260919"
"RMUX67@19,12->RMUX72@19,12","RMUX67(+0,+0)->RMUX72","19","2","afexe_bitgen_20260919"
"RMUX68@19,12->RMUX80@18,12","RMUX68(+1,+0)->RMUX80","18","2","afexe_bitgen_20260919"
"RMUX68@19,12->RMUX85@18,12","RMUX68(+1,+0)->RMUX85","18","2","afexe_bitgen_20260919"
"RMUX73@19,12->RMUX1@19,12","RMUX73(+0,+0)->RMUX1","19","2","afexe_bitgen_20260919"
"RMUX75@19,12->RMUX10@19,11","RMUX75(+0,+1)->RMUX10","19","2","afexe_bitgen_20260919"
"RMUX86@19,12->RMUX50@20,12","RMUX86(-1,+0)->RMUX50","20","2","afexe_bitgen_20260919"
"RMUX91@19,12->RMUX72@18,12","RMUX91(+1,+0)->RMUX72","18","2","afexe_bitgen_20260919"
"RMUX91@19,12->RMUX89@18,12","RMUX91(+1,+0)->RMUX89","18","2","afexe_bitgen_20260919"
"RMUX92@19,12->RMUX81@19,12","RMUX92(+0,+0)->RMUX81","19","2","afexe_bitgen_20260919"
"RMUX3@20,1->RMUX15@20,1","RMUX3(+0,+0)->RMUX15","20","2","afexe_bitgen_20260919"
"RMUX3@20,1->RMUX21@20,1","RMUX3(+0,+0)->RMUX21","20","2","afexe_bitgen_20260919"
"RMUX7@20,1->RMUX25@20,1","RMUX7(+0,+0)->RMUX25","20","2","afexe_bitgen_20260919"
"RMUX9@20,1->RMUX38@20,1","RMUX9(+0,+0)->RMUX38","20","2","afexe_bitgen_20260919"
"RMUX14@20,1->RMUX61@20,2","RMUX14(+0,-1)->RMUX61","20","2","afexe_bitgen_20260919"
"RMUX25@20,1->RMUX0@20,1","RMUX25(+0,+0)->RMUX0","20","2","afexe_bitgen_20260919"
"RMUX25@20,1->RMUX1@20,1","RMUX25(+0,+0)->RMUX1","20","2","afexe_bitgen_20260919"
"RMUX27@20,1->RMUX4@20,2","RMUX27(+0,-1)->RMUX4","20","2","afexe_bitgen_20260919"
"RMUX27@20,1->RMUX11@20,2","RMUX27(+0,-1)->RMUX11","20","2","afexe_bitgen_20260919"
"RMUX27@20,1->RMUX15@20,2","RMUX27(+0,-1)->RMUX15","20","2","afexe_bitgen_20260919"
"RMUX33@20,1->RMUX45@20,1","RMUX33(+0,+0)->RMUX45","20","2","afexe_bitgen_20260919"
"RMUX57@20,1->RMUX45@20,1","RMUX57(+0,+0)->RMUX45","20","2","afexe_bitgen_20260919"
"RMUX57@20,1->RMUX34@20,2","RMUX57(+0,-1)->RMUX34","20","2","afexe_bitgen_20260919"
"RMUX57@20,1->RMUX38@20,2","RMUX57(+0,-1)->RMUX38","20","2","afexe_bitgen_20260919"
"RMUX67@20,1->RMUX72@20,1","RMUX67(+0,+0)->RMUX72","20","2","afexe_bitgen_20260919"
"RMUX67@20,1->RMUX94@20,2","RMUX67(+0,-1)->RMUX94","20","2","afexe_bitgen_20260919"
"RMUX80@20,1->RMUX26@20,3","RMUX80(+0,-2)->RMUX26","20","2","afexe_bitgen_20260919"
"RMUX92@20,1->RMUX81@20,1","RMUX92(+0,+0)->RMUX81","20","2","afexe_bitgen_20260919"
"RMUX2@20,2->RMUX18@20,1","RMUX2(+0,+1)->RMUX18","20","2","afexe_bitgen_20260919"
"RMUX3@20,2->RMUX15@20,2","RMUX3(+0,+0)->RMUX15","20","2","afexe_bitgen_20260919"
"RMUX3@20,2->RMUX21@20,2","RMUX3(+0,+0)->RMUX21","20","2","afexe_bitgen_20260919"
"RMUX9@20,2->RMUX38@20,1","RMUX9(+0,+1)->RMUX38","20","2","afexe_bitgen_20260919"
"RMUX9@20,2->RMUX38@20,2","RMUX9(+0,+0)->RMUX38","20","2","afexe_bitgen_20260919"
"RMUX19@20,2->RMUX88@20,1","RMUX19(+0,+1)->RMUX88","20","2","afexe_bitgen_20260919"
"RMUX19@20,2->RMUX89@20,1","RMUX19(+0,+1)->RMUX89","20","2","afexe_bitgen_20260919"
"RMUX19@20,2->RMUX95@20,1","RMUX19(+0,+1)->RMUX95","20","2","afexe_bitgen_20260919"
"RMUX25@20,2->RMUX0@20,2","RMUX25(+0,+0)->RMUX0","20","2","afexe_bitgen_20260919"
"RMUX25@20,2->RMUX1@20,2","RMUX25(+0,+0)->RMUX1","20","2","afexe_bitgen_20260919"
"RMUX33@20,2->RMUX45@20,2","RMUX33(+0,+0)->RMUX45","20","2","afexe_bitgen_20260919"
"RMUX37@20,2->RMUX48@20,4","RMUX37(+0,-2)->RMUX48","20","2","afexe_bitgen_20260919"
"RMUX39@20,2->RMUX52@20,1","RMUX39(+0,+1)->RMUX52","20","2","afexe_bitgen_20260919"
"RMUX39@20,2->RMUX53@20,1","RMUX39(+0,+1)->RMUX53","20","2","afexe_bitgen_20260919"
"RMUX39@20,2->RMUX58@20,1","RMUX39(+0,+1)->RMUX58","20","2","afexe_bitgen_20260919"
"RMUX55@20,2->RMUX31@20,1","RMUX55(+0,+1)->RMUX31","20","2","afexe_bitgen_20260919"
"RMUX69@20,2->RMUX93@20,1","RMUX69(+0,+1)->RMUX93","20","2","afexe_bitgen_20260919"
"RMUX73@20,2->RMUX0@20,4","RMUX73(+0,-2)->RMUX0","20","2","afexe_bitgen_20260919"
"RMUX75@20,2->RMUX10@20,1","RMUX75(+0,+1)->RMUX10","20","2","afexe_bitgen_20260919"
"RMUX80@20,2->RMUX26@20,4","RMUX80(+0,-2)->RMUX26","20","2","afexe_bitgen_20260919"
"RMUX92@20,2->RMUX81@20,2","RMUX92(+0,+0)->RMUX81","20","2","afexe_bitgen_20260919"
"RMUX2@20,3->RMUX18@20,2","RMUX2(+0,+1)->RMUX18","20","2","afexe_bitgen_20260919"
"RMUX3@20,3->RMUX15@20,3","RMUX3(+0,+0)->RMUX15","20","2","afexe_bitgen_20260919"
"RMUX3@20,3->RMUX21@20,3","RMUX3(+0,+0)->RMUX21","20","2","afexe_bitgen_20260919"
"RMUX7@20,3->RMUX25@20,3","RMUX7(+0,+0)->RMUX25","20","2","afexe_bitgen_20260919"
"RMUX9@20,3->RMUX38@20,2","RMUX9(+0,+1)->RMUX38","20","2","afexe_bitgen_20260919"
"RMUX9@20,3->RMUX38@20,3","RMUX9(+0,+0)->RMUX38","20","2","afexe_bitgen_20260919"
"RMUX14@20,3->RMUX61@20,4","RMUX14(+0,-1)->RMUX61","20","2","afexe_bitgen_20260919"
"RMUX19@20,3->RMUX88@20,2","RMUX19(+0,+1)->RMUX88","20","2","afexe_bitgen_20260919"
"RMUX19@20,3->RMUX89@20,2","RMUX19(+0,+1)->RMUX89","20","2","afexe_bitgen_20260919"
"RMUX19@20,3->RMUX95@20,2","RMUX19(+0,+1)->RMUX95","20","2","afexe_bitgen_20260919"
"RMUX25@20,3->RMUX0@20,3","RMUX25(+0,+0)->RMUX0","20","2","afexe_bitgen_20260919"
"RMUX25@20,3->RMUX1@20,3","RMUX25(+0,+0)->RMUX1","20","2","afexe_bitgen_20260919"
"RMUX27@20,3->RMUX4@20,4","RMUX27(+0,-1)->RMUX4","20","2","afexe_bitgen_20260919"
"RMUX27@20,3->RMUX11@20,4","RMUX27(+0,-1)->RMUX11","20","2","afexe_bitgen_20260919"
"RMUX27@20,3->RMUX15@20,4","RMUX27(+0,-1)->RMUX15","20","2","afexe_bitgen_20260919"
"RMUX32@20,3->RMUX33@20,1","RMUX32(+0,+2)->RMUX33","20","2","afexe_bitgen_20260919"
"RMUX33@20,3->RMUX45@20,3","RMUX33(+0,+0)->RMUX45","20","2","afexe_bitgen_20260919"
"RMUX37@20,3->RMUX48@20,5","RMUX37(+0,-2)->RMUX48","20","2","afexe_bitgen_20260919"
"RMUX39@20,3->RMUX52@20,2","RMUX39(+0,+1)->RMUX52","20","2","afexe_bitgen_20260919"
"RMUX39@20,3->RMUX53@20,2","RMUX39(+0,+1)->RMUX53","20","2","afexe_bitgen_20260919"
"RMUX39@20,3->RMUX58@20,2","RMUX39(+0,+1)->RMUX58","20","2","afexe_bitgen_20260919"
"RMUX44@20,3->RMUX85@20,3","RMUX44(+0,+0)->RMUX85","20","2","afexe_bitgen_20260919"
"RMUX55@20,3->RMUX24@20,1","RMUX55(+0,+2)->RMUX24","20","2","afexe_bitgen_20260919"
"RMUX55@20,3->RMUX31@20,2","RMUX55(+0,+1)->RMUX31","20","2","afexe_bitgen_20260919"
"RMUX57@20,3->RMUX45@20,3","RMUX57(+0,+0)->RMUX45","20","2","afexe_bitgen_20260919"
"RMUX57@20,3->RMUX34@20,4","RMUX57(+0,-1)->RMUX34","20","2","afexe_bitgen_20260919"
"RMUX57@20,3->RMUX38@20,4","RMUX57(+0,-1)->RMUX38","20","2","afexe_bitgen_20260919"
"RMUX67@20,3->RMUX72@20,3","RMUX67(+0,+0)->RMUX72","20","2","afexe_bitgen_20260919"
"RMUX67@20,3->RMUX94@20,4","RMUX67(+0,-1)->RMUX94","20","2","afexe_bitgen_20260919"
"RMUX69@20,3->RMUX93@20,2","RMUX69(+0,+1)->RMUX93","20","2","afexe_bitgen_20260919"
"RMUX73@20,3->RMUX1@20,3","RMUX73(+0,+0)->RMUX1","20","2","afexe_bitgen_20260919"
"RMUX73@20,3->RMUX0@20,5","RMUX73(+0,-2)->RMUX0","20","2","afexe_bitgen_20260919"
"RMUX75@20,3->RMUX10@20,2","RMUX75(+0,+1)->RMUX10","20","2","afexe_bitgen_20260919"
"RMUX80@20,3->RMUX26@20,5","RMUX80(+0,-2)->RMUX26","20","2","afexe_bitgen_20260919"
"RMUX92@20,3->RMUX81@20,3","RMUX92(+0,+0)->RMUX81","20","2","afexe_bitgen_20260919"
"RMUX2@20,4->RMUX18@20,3","RMUX2(+0,+1)->RMUX18","20","2","afexe_bitgen_20260919"
"RMUX3@20,4->RMUX15@20,4","RMUX3(+0,+0)->RMUX15","20","2","afexe_bitgen_20260919"
"RMUX3@20,4->RMUX21@20,4","RMUX3(+0,+0)->RMUX21","20","2","afexe_bitgen_20260919"
"RMUX7@20,4->RMUX25@20,4","RMUX7(+0,+0)->RMUX25","20","2","afexe_bitgen_20260919"
"RMUX9@20,4->RMUX38@20,3","RMUX9(+0,+1)->RMUX38","20","2","afexe_bitgen_20260919"
"RMUX9@20,4->RMUX38@20,4","RMUX9(+0,+0)->RMUX38","20","2","afexe_bitgen_20260919"
"RMUX14@20,4->RMUX61@20,5","RMUX14(+0,-1)->RMUX61","20","2","afexe_bitgen_20260919"
"RMUX19@20,4->RMUX88@20,3","RMUX19(+0,+1)->RMUX88","20","2","afexe_bitgen_20260919"
"RMUX19@20,4->RMUX89@20,3","RMUX19(+0,+1)->RMUX89","20","2","afexe_bitgen_20260919"
"RMUX19@20,4->RMUX95@20,3","RMUX19(+0,+1)->RMUX95","20","2","afexe_bitgen_20260919"
"RMUX25@20,4->RMUX0@20,1","RMUX25(+0,+3)->RMUX0","20","2","afexe_bitgen_20260919"
"RMUX25@20,4->RMUX0@20,4","RMUX25(+0,+0)->RMUX0","20","2","afexe_bitgen_20260919"
"RMUX25@20,4->RMUX1@20,4","RMUX25(+0,+0)->RMUX1","20","2","afexe_bitgen_20260919"
"RMUX27@20,4->RMUX4@20,5","RMUX27(+0,-1)->RMUX4","20","2","afexe_bitgen_20260919"
"RMUX27@20,4->RMUX11@20,5","RMUX27(+0,-1)->RMUX11","20","2","afexe_bitgen_20260919"
"RMUX27@20,4->RMUX15@20,5","RMUX27(+0,-1)->RMUX15","20","2","afexe_bitgen_20260919"
"RMUX32@20,4->RMUX33@20,2","RMUX32(+0,+2)->RMUX33","20","2","afexe_bitgen_20260919"
"RMUX33@20,4->RMUX45@20,4","RMUX33(+0,+0)->RMUX45","20","2","afexe_bitgen_20260919"
"RMUX37@20,4->RMUX48@20,6","RMUX37(+0,-2)->RMUX48","20","2","afexe_bitgen_20260919"
"RMUX39@20,4->RMUX52@20,3","RMUX39(+0,+1)->RMUX52","20","2","afexe_bitgen_20260919"
"RMUX39@20,4->RMUX53@20,3","RMUX39(+0,+1)->RMUX53","20","2","afexe_bitgen_20260919"
"RMUX39@20,4->RMUX58@20,3","RMUX39(+0,+1)->RMUX58","20","2","afexe_bitgen_20260919"
"RMUX44@20,4->RMUX85@20,4","RMUX44(+0,+0)->RMUX85","20","2","afexe_bitgen_20260919"
"RMUX55@20,4->RMUX24@20,2","RMUX55(+0,+2)->RMUX24","20","2","afexe_bitgen_20260919"
"RMUX55@20,4->RMUX31@20,3","RMUX55(+0,+1)->RMUX31","20","2","afexe_bitgen_20260919"
"RMUX57@20,4->RMUX45@20,4","RMUX57(+0,+0)->RMUX45","20","2","afexe_bitgen_20260919"
"RMUX57@20,4->RMUX34@20,5","RMUX57(+0,-1)->RMUX34","20","2","afexe_bitgen_20260919"
"RMUX57@20,4->RMUX38@20,5","RMUX57(+0,-1)->RMUX38","20","2","afexe_bitgen_20260919"
"RMUX67@20,4->RMUX72@20,4","RMUX67(+0,+0)->RMUX72","20","2","afexe_bitgen_20260919"
"RMUX67@20,4->RMUX94@20,5","RMUX67(+0,-1)->RMUX94","20","2","afexe_bitgen_20260919"
"RMUX69@20,4->RMUX93@20,3","RMUX69(+0,+1)->RMUX93","20","2","afexe_bitgen_20260919"
"RMUX73@20,4->RMUX1@20,4","RMUX73(+0,+0)->RMUX1","20","2","afexe_bitgen_20260919"
"RMUX73@20,4->RMUX0@20,6","RMUX73(+0,-2)->RMUX0","20","2","afexe_bitgen_20260919"
"RMUX75@20,4->RMUX10@20,3","RMUX75(+0,+1)->RMUX10","20","2","afexe_bitgen_20260919"
"RMUX80@20,4->RMUX26@20,6","RMUX80(+0,-2)->RMUX26","20","2","afexe_bitgen_20260919"
"RMUX92@20,4->RMUX81@20,4","RMUX92(+0,+0)->RMUX81","20","2","afexe_bitgen_20260919"
"RMUX2@20,5->RMUX18@20,4","RMUX2(+0,+1)->RMUX18","20","2","afexe_bitgen_20260919"
"RMUX3@20,5->RMUX15@20,5","RMUX3(+0,+0)->RMUX15","20","2","afexe_bitgen_20260919"
"RMUX3@20,5->RMUX21@20,5","RMUX3(+0,+0)->RMUX21","20","2","afexe_bitgen_20260919"
"RMUX7@20,5->RMUX25@20,5","RMUX7(+0,+0)->RMUX25","20","2","afexe_bitgen_20260919"
"RMUX9@20,5->RMUX38@20,4","RMUX9(+0,+1)->RMUX38","20","2","afexe_bitgen_20260919"
"RMUX9@20,5->RMUX38@20,5","RMUX9(+0,+0)->RMUX38","20","2","afexe_bitgen_20260919"
"RMUX14@20,5->RMUX61@20,6","RMUX14(+0,-1)->RMUX61","20","2","afexe_bitgen_20260919"
"RMUX19@20,5->RMUX88@20,4","RMUX19(+0,+1)->RMUX88","20","2","afexe_bitgen_20260919"
"RMUX19@20,5->RMUX89@20,4","RMUX19(+0,+1)->RMUX89","20","2","afexe_bitgen_20260919"
"RMUX19@20,5->RMUX95@20,4","RMUX19(+0,+1)->RMUX95","20","2","afexe_bitgen_20260919"
"RMUX25@20,5->RMUX0@20,2","RMUX25(+0,+3)->RMUX0","20","2","afexe_bitgen_20260919"
"RMUX25@20,5->RMUX0@20,5","RMUX25(+0,+0)->RMUX0","20","2","afexe_bitgen_20260919"
"RMUX25@20,5->RMUX1@20,5","RMUX25(+0,+0)->RMUX1","20","2","afexe_bitgen_20260919"
"RMUX27@20,5->RMUX4@20,6","RMUX27(+0,-1)->RMUX4","20","2","afexe_bitgen_20260919"
"RMUX27@20,5->RMUX11@20,6","RMUX27(+0,-1)->RMUX11","20","2","afexe_bitgen_20260919"
"RMUX32@20,5->RMUX33@20,3","RMUX32(+0,+2)->RMUX33","20","2","afexe_bitgen_20260919"
"RMUX37@20,5->RMUX48@20,7","RMUX37(+0,-2)->RMUX48","20","2","afexe_bitgen_20260919"
"RMUX39@20,5->RMUX52@20,4","RMUX39(+0,+1)->RMUX52","20","2","afexe_bitgen_20260919"
"RMUX39@20,5->RMUX53@20,4","RMUX39(+0,+1)->RMUX53","20","2","afexe_bitgen_20260919"
"RMUX39@20,5->RMUX58@20,4","RMUX39(+0,+1)->RMUX58","20","2","afexe_bitgen_20260919"
"RMUX44@20,5->RMUX85@20,5","RMUX44(+0,+0)->RMUX85","20","2","afexe_bitgen_20260919"
"RMUX55@20,5->RMUX24@20,3","RMUX55(+0,+2)->RMUX24","20","2","afexe_bitgen_20260919"
"RMUX55@20,5->RMUX31@20,4","RMUX55(+0,+1)->RMUX31","20","2","afexe_bitgen_20260919"
"RMUX57@20,5->RMUX45@20,5","RMUX57(+0,+0)->RMUX45","20","2","afexe_bitgen_20260919"
"RMUX57@20,5->RMUX34@20,6","RMUX57(+0,-1)->RMUX34","20","2","afexe_bitgen_20260919"
"RMUX57@20,5->RMUX38@20,6","RMUX57(+0,-1)->RMUX38","20","2","afexe_bitgen_20260919"
"RMUX67@20,5->RMUX72@20,5","RMUX67(+0,+0)->RMUX72","20","2","afexe_bitgen_20260919"
"RMUX67@20,5->RMUX94@20,6","RMUX67(+0,-1)->RMUX94","20","2","afexe_bitgen_20260919"
"RMUX69@20,5->RMUX93@20,4","RMUX69(+0,+1)->RMUX93","20","2","afexe_bitgen_20260919"
"RMUX73@20,5->RMUX1@20,5","RMUX73(+0,+0)->RMUX1","20","2","afexe_bitgen_20260919"
"RMUX73@20,5->RMUX0@20,7","RMUX73(+0,-2)->RMUX0","20","2","afexe_bitgen_20260919"
"RMUX75@20,5->RMUX10@20,4","RMUX75(+0,+1)->RMUX10","20","2","afexe_bitgen_20260919"
