src_res,src_x,src_y,dst_res,dst_x,dst_y,source
OMUX14,14,3,RMUX32,14,3,silicon_harvest
RMUX39,14,3,RMUX62,14,5,silicon_harvest
RMUX70,14,3,IMUX08,14,3,silicon_harvest
RMUX21,14,3,RMUX86,14,1,silicon_harvest
RMUX37,14,2,RMUX70,14,3,silicon_harvest
RMUX50,14,6,RMUX09,14,5,silicon_harvest
OMUX17,14,3,RMUX39,14,3,silicon_harvest
RMUX08,13,2,RMUX37,14,2,silicon_harvest
RMUX87,14,7,RMUX68,14,3,silicon_harvest
RMUX27,16,12,RMUX21,16,9,silicon_harvest
RMUX85,16,3,RMUX70,16,5,silicon_harvest
RMUX68,14,3,RMUX85,16,3,silicon_harvest
RMUX70,16,5,IMUX08,16,5,silicon_harvest
RMUX21,16,9,RMUX86,16,6,silicon_harvest
RMUX93,12,1,RMUX93,9,1,silicon_harvest
RMUX69,18,2,RMUX93,18,5,silicon_harvest
RMUX93,9,1,RMUX92,6,1,silicon_harvest
RMUX93,18,5,RMUX82,16,5,silicon_harvest
RMUX20,16,6,RMUX75,14,6,silicon_harvest
RMUX75,14,6,RMUX21,14,8,silicon_harvest
RMUX44,16,4,RMUX75,16,3,silicon_harvest
OMUX23,16,4,RMUX27,16,4,silicon_harvest
RMUX82,16,5,IMUX00,16,5,silicon_harvest
RMUX21,16,4,RMUX93,16,1,silicon_harvest
RMUX75,16,3,RMUX20,16,6,silicon_harvest
RMUX27,16,4,RMUX15,16,2,silicon_harvest
RMUX82,16,4,IMUX00,16,4,silicon_harvest
RMUX15,16,2,RMUX69,18,2,silicon_harvest
OMUX23,16,4,RMUX44,16,4,silicon_harvest
RMUX93,16,1,RMUX93,12,1,silicon_harvest
RMUX45,15,4,RMUX82,16,4,silicon_harvest
OMUX02,16,4,RMUX21,16,4,silicon_harvest
OMUX14,16,4,RMUX26,16,4,silicon_harvest
RMUX39,16,4,RMUX68,16,5,silicon_harvest
OMUX14,16,4,RMUX39,16,4,silicon_harvest
RMUX22,16,3,IMUX24,16,3,silicon_harvest
RMUX37,16,3,RMUX49,16,2,silicon_harvest
OMUX14,16,3,RMUX32,16,3,silicon_harvest
OMUX23,16,4,RMUX25,16,4,silicon_harvest
RMUX75,16,2,RMUX04,16,4,silicon_harvest
RMUX44,16,3,RMUX75,16,2,silicon_harvest
RMUX46,16,3,IMUX00,16,3,silicon_harvest
RMUX04,16,4,IMUX00,16,4,silicon_harvest
RMUX25,13,1,RMUX01,13,3,silicon_harvest
RMUX07,16,7,RMUX46,16,3,silicon_harvest
RMUX21,16,3,RMUX93,16,2,silicon_harvest
OMUX02,16,3,RMUX21,16,3,silicon_harvest
OMUX23,16,3,RMUX44,16,3,silicon_harvest
RMUX01,13,3,RMUX22,16,3,silicon_harvest
RMUX49,16,2,RMUX07,13,2,silicon_harvest
RMUX32,16,3,RMUX26,16,4,silicon_harvest
RMUX07,13,2,RMUX25,13,1,silicon_harvest
OMUX17,16,3,RMUX37,16,3,silicon_harvest
RMUX25,16,4,RMUX07,16,7,silicon_harvest
RMUX32,16,3,RMUX37,16,4,silicon_harvest
OMUX14,16,3,RMUX26,16,3,silicon_harvest
RMUX37,16,4,RMUX49,16,3,silicon_harvest
OMUX17,16,3,RMUX32,16,3,silicon_harvest
RMUX82,18,5,IMUX08,18,5,silicon_harvest
OMUX02,18,6,RMUX21,18,6,silicon_harvest
RMUX27,19,8,RMUX20,19,4,silicon_harvest
RMUX58,18,6,IMUX00,18,6,silicon_harvest
RMUX93,15,3,RMUX92,11,3,silicon_harvest
RMUX50,15,5,RMUX02,15,4,silicon_harvest
RMUX44,18,6,RMUX85,18,2,silicon_harvest
RMUX39,18,6,RMUX63,18,7,silicon_harvest
RMUX87,18,8,RMUX58,18,6,silicon_harvest
RMUX21,15,5,RMUX93,15,3,silicon_harvest
OMUX14,18,5,RMUX26,18,5,silicon_harvest
RMUX92,11,3,RMUX81,11,4,silicon_harvest
RMUX75,18,4,RMUX10,18,5,silicon_harvest
RMUX10,18,5,IMUX24,18,5,silicon_harvest
OMUX14,18,6,RMUX39,18,6,silicon_harvest
RMUX26,18,5,RMUX03,15,5,silicon_harvest
RMUX39,18,5,RMUX68,18,9,silicon_harvest
RMUX85,18,2,RMUX55,18,4,silicon_harvest
RMUX07,18,8,RMUX46,18,5,silicon_harvest
RMUX03,15,5,RMUX21,15,5,silicon_harvest
RMUX63,18,7,RMUX69,14,7,silicon_harvest
OMUX17,18,5,RMUX39,18,5,silicon_harvest
RMUX02,15,4,RMUX09,15,6,silicon_harvest
OMUX23,18,6,RMUX44,18,6,silicon_harvest
OMUX05,18,5,RMUX21,18,5,silicon_harvest
RMUX45,14,5,RMUX82,18,5,silicon_harvest
RMUX68,18,9,RMUX80,19,9,silicon_harvest
RMUX09,14,3,RMUX45,14,5,silicon_harvest
OMUX14,18,4,RMUX32,18,4,silicon_harvest
RMUX32,18,4,RMUX32,18,8,silicon_harvest
RMUX33,18,9,RMUX44,14,9,silicon_harvest
OMUX02,18,4,RMUX21,18,4,silicon_harvest
RMUX55,18,3,RMUX46,18,4,silicon_harvest
OMUX23,18,4,RMUX38,18,4,silicon_harvest
RMUX32,18,8,RMUX33,18,9,silicon_harvest
OMUX23,18,5,RMUX44,18,5,silicon_harvest
RMUX44,18,4,RMUX85,18,2,silicon_harvest
OMUX23,18,4,RMUX44,18,4,silicon_harvest
RMUX93,18,1,RMUX93,14,1,silicon_harvest
RMUX33,18,6,RMUX39,14,6,silicon_harvest
RMUX44,18,5,RMUX80,18,3,silicon_harvest
OMUX02,18,5,RMUX21,18,5,silicon_harvest
RMUX32,18,4,RMUX33,18,6,silicon_harvest
OMUX14,18,5,RMUX39,18,5,silicon_harvest
RMUX69,20,2,RMUX93,20,5,silicon_harvest
RMUX26,20,3,RMUX03,16,3,silicon_harvest
RMUX38,17,4,RMUX56,18,4,silicon_harvest
RMUX44,16,7,RMUX80,16,3,silicon_harvest
OMUX23,20,4,RMUX27,20,4,silicon_harvest
RMUX74,13,3,RMUX02,16,3,silicon_harvest
OMUX14,20,4,RMUX26,20,4,silicon_harvest
RMUX44,13,1,RMUX74,13,3,silicon_harvest
RMUX80,16,3,RMUX33,16,1,silicon_harvest
RMUX26,20,4,RMUX03,17,4,silicon_harvest
RMUX92,16,2,RMUX81,16,4,silicon_harvest
RMUX03,16,3,RMUX20,12,3,silicon_harvest
RMUX33,16,1,RMUX44,13,1,silicon_harvest
RMUX27,20,5,RMUX10,20,4,silicon_harvest
RMUX03,17,4,RMUX21,16,4,silicon_harvest
RMUX81,19,3,RMUX28,20,3,silicon_harvest
RMUX39,20,1,RMUX62,20,5,silicon_harvest
RMUX08,16,5,RMUX27,20,5,silicon_harvest
OMUX02,20,3,RMUX02,20,3,silicon_harvest
RMUX02,20,3,RMUX03,20,5,silicon_harvest
OMUX14,20,3,RMUX26,20,3,silicon_harvest
RMUX39,20,1,RMUX69,20,2,silicon_harvest
RMUX20,20,3,RMUX81,19,3,silicon_harvest
OMUX17,20,4,RMUX32,20,4,silicon_harvest
RMUX81,16,4,RMUX38,17,4,silicon_harvest
RMUX20,12,3,RMUX75,8,3,silicon_harvest
RMUX02,16,3,RMUX08,16,5,silicon_harvest
RMUX32,20,4,RMUX33,20,7,silicon_harvest
RMUX15,20,4,RMUX63,19,4,silicon_harvest
RMUX93,20,6,RMUX86,16,6,silicon_harvest
RMUX63,8,4,RMUX63,4,4,silicon_harvest
RMUX69,20,4,RMUX93,20,6,silicon_harvest
RMUX39,20,3,RMUX69,20,4,silicon_harvest
RMUX63,19,4,RMUX63,16,4,silicon_harvest
RMUX68,3,4,RMUX74,6,4,silicon_harvest
OMUX02,20,4,RMUX15,20,4,silicon_harvest
RMUX09,18,4,RMUX39,18,5,silicon_harvest
RMUX63,12,4,RMUX63,8,4,silicon_harvest
OMUX14,20,3,RMUX39,20,3,silicon_harvest
RMUX26,20,4,RMUX09,18,4,silicon_harvest
RMUX63,4,4,RMUX68,3,4,silicon_harvest
RMUX20,20,3,RMUX80,18,3,silicon_harvest
