src_tile,src_x,src_y,src_res,dst_tile,dst_x,dst_y,dst_res
Bram,13,1,BufMUX00,Logic,14,1,RMUX09
Bram,13,1,BufMUX01,Logic,14,1,RMUX03
Bram,13,1,BufMUX02,Logic,14,1,RMUX02
Bram,13,1,BufMUX03,Logic,14,1,RMUX15
Bram,13,1,BufMUX04,Logic,14,1,RMUX25
Bram,13,1,BufMUX05,Logic,14,1,RMUX38
Bram,13,1,BufMUX06,Logic,14,1,RMUX32
Bram,13,1,BufMUX07,Logic,14,1,RMUX39
Bram,13,1,BufMUX08,Logic,14,1,RMUX62
Bram,13,1,BufMUX09,Logic,14,1,RMUX55
Bram,13,1,BufMUX10,Logic,14,1,RMUX69
Bram,13,1,BufMUX11,Logic,14,1,RMUX71
Bram,13,1,BufMUX12,Logic,14,1,RMUX92
Bram,13,1,BufMUX13,Logic,14,1,RMUX75
Bram,13,1,BufMUX14,Logic,14,1,RMUX74
Bram,13,1,BufMUX15,Logic,14,1,RMUX74
Bram,13,1,BufMUX16,Bram,13,1,RMUX15
Bram,13,1,BufMUX17,Bram,13,1,RMUX08
Bram,13,1,BufMUX18,Bram,13,1,RMUX14
Bram,13,1,BufMUX19,Bram,13,1,RMUX20
Bram,13,1,BufMUX20,Bram,13,1,RMUX45
Bram,13,1,BufMUX21,Bram,13,1,RMUX26
Bram,13,1,BufMUX22,Bram,13,1,RMUX27
Bram,13,1,BufMUX23,Bram,13,1,RMUX44
Bram,13,1,BufMUX24,Bram,13,1,RMUX50
Bram,13,1,BufMUX25,Bram,13,1,RMUX63
Bram,13,1,BufMUX26,Bram,13,1,RMUX51
Bram,13,1,BufMUX27,Bram,13,1,RMUX57
Bram,13,1,BufMUX28,Bram,13,1,RMUX74
Bram,13,1,BufMUX29,Bram,13,1,RMUX74
Bram,13,1,BufMUX30,Bram,13,1,RMUX75
Bram,13,1,BufMUX31,Bram,13,1,RMUX81
Bram,13,1,BufMUX32,Bram,13,1,RMUX08
Bram,13,1,BufMUX33,Bram,13,1,RMUX44
Bram,13,1,BufMUX34,Bram,13,1,RMUX68
Bram,13,1,BufMUX35,Bram,13,1,RMUX87
Bram,13,1,CtrlMUX00,Bram,13,1,TileAsyncMUX01
Bram,13,1,CtrlMUX01,Bram,13,1,TileAsyncMUX01
Bram,13,1,CtrlMUX02,Bram,13,1,TileClkEnMUX00
Bram,13,1,CtrlMUX03,Bram,13,1,TileClkEnMUX00
Bram,13,1,IMUX31,Bram,13,1,TileAsyncMUX00
Bram,13,1,IMUX31,Bram,13,1,TileClkEnMUX01
Bram,13,1,IMUX32,Bram,13,1,TileAsyncMUX00
Bram,13,1,IMUX32,Bram,13,1,TileClkEnMUX01
Bram,13,1,RMUX00,Bram,13,1,IMUX02
Bram,13,1,RMUX00,Bram,13,1,IMUX06
Bram,13,1,RMUX00,Bram,13,1,IMUX14
Bram,13,1,RMUX04,Bram,13,1,CtrlMUX02
Bram,13,1,RMUX04,Bram,13,1,IMUX36
Bram,13,1,RMUX04,Bram,13,1,IMUX44
Bram,13,1,RMUX04,Bram,13,1,IMUX62
Bram,13,1,RMUX05,Bram,13,1,IMUX05
Bram,13,1,RMUX05,Bram,13,1,IMUX37
Bram,13,1,RMUX05,Bram,13,1,IMUX45
Bram,13,1,RMUX05,Bram,13,1,IMUX55
Bram,13,1,RMUX05,Bram,13,1,IMUX63
Bram,13,1,RMUX06,Bram,13,1,IMUX00
Bram,13,1,RMUX06,Bram,13,1,IMUX06
Bram,13,1,RMUX06,Bram,13,1,IMUX14
Bram,13,1,RMUX08,Logic,14,1,RMUX32
Bram,13,1,RMUX08,Logic,15,1,RMUX32
Bram,13,1,RMUX10,Bram,13,1,IMUX18
Bram,13,1,RMUX10,Bram,13,1,IMUX44
Bram,13,1,RMUX10,Bram,13,1,IMUX46
Bram,13,1,RMUX10,Bram,13,1,IMUX52
Bram,13,1,RMUX11,Bram,13,1,IMUX43
Bram,13,1,RMUX11,Bram,13,1,IMUX59
Bram,13,1,RMUX11,Bram,13,1,IMUX61
Bram,13,1,RMUX11,Bram,13,1,IMUX63
Bram,13,1,RMUX12,Bram,13,1,IMUX09
Bram,13,1,RMUX14,Bram,13,4,RMUX61
Bram,13,1,RMUX15,Logic,14,1,RMUX69
Bram,13,1,RMUX16,Bram,13,1,IMUX44
Bram,13,1,RMUX16,Bram,13,1,IMUX60
Bram,13,1,RMUX17,Bram,13,1,IMUX33
Bram,13,1,RMUX17,Bram,13,1,IMUX51
Bram,13,1,RMUX17,Bram,13,1,IMUX53
Bram,13,1,RMUX20,Logic,12,1,RMUX74
Bram,13,1,RMUX22,Bram,13,1,IMUX34
Bram,13,1,RMUX22,Bram,13,1,IMUX40
Bram,13,1,RMUX22,Bram,13,1,IMUX44
Bram,13,1,RMUX22,Bram,13,1,IMUX54
Bram,13,1,RMUX22,Bram,13,1,IMUX60
Bram,13,1,RMUX23,Bram,13,1,IMUX23
Bram,13,1,RMUX23,Bram,13,1,IMUX33
Bram,13,1,RMUX23,Bram,13,1,IMUX45
Bram,13,1,RMUX23,Bram,13,1,IMUX57
Bram,13,1,RMUX24,Bram,13,1,IMUX22
Bram,13,1,RMUX24,Bram,13,1,IMUX24
Bram,13,1,RMUX26,Logic,12,1,RMUX08
Bram,13,1,RMUX27,Bram,13,1,RMUX15
Bram,13,1,RMUX28,Bram,13,1,IMUX08
Bram,13,1,RMUX28,Bram,13,1,IMUX38
Bram,13,1,RMUX28,Bram,13,1,IMUX46
Bram,13,1,RMUX29,Bram,13,1,IMUX47
Bram,13,1,RMUX30,Bram,13,1,IMUX20
Bram,13,1,RMUX30,Bram,13,1,IMUX24
Bram,13,1,RMUX34,Bram,13,1,IMUX08
Bram,13,1,RMUX34,Bram,13,1,IMUX16
Bram,13,1,RMUX34,Bram,13,1,IMUX46
Bram,13,1,RMUX34,Bram,13,1,IMUX58
Bram,13,1,RMUX35,Bram,13,1,IMUX37
Bram,13,1,RMUX35,Bram,13,1,IMUX45
Bram,13,1,RMUX35,Bram,13,1,IMUX57
Bram,13,1,RMUX36,Bram,13,1,IMUX21
Bram,13,1,RMUX36,Bram,13,1,IMUX23
Bram,13,1,RMUX40,Bram,13,1,IMUX32
Bram,13,1,RMUX40,Bram,13,1,IMUX48
Bram,13,1,RMUX40,Bram,13,1,IMUX62
Bram,13,1,RMUX41,Bram,13,1,IMUX01
Bram,13,1,RMUX41,Bram,13,1,IMUX15
Bram,13,1,RMUX41,Bram,13,1,IMUX45
Bram,13,1,RMUX41,Bram,13,1,IMUX59
Bram,13,1,RMUX42,Bram,13,1,IMUX21
Bram,13,1,RMUX44,Bram,13,4,RMUX74
Bram,13,1,RMUX44,Bram,13,4,RMUX81
Bram,13,1,RMUX45,Logic,14,1,RMUX92
Bram,13,1,RMUX46,Bram,13,1,IMUX02
Bram,13,1,RMUX46,Bram,13,1,IMUX50
Bram,13,1,RMUX46,Bram,13,1,IMUX54
Bram,13,1,RMUX46,Bram,13,1,IMUX56
Bram,13,1,RMUX47,Bram,13,1,CtrlMUX01
Bram,13,1,RMUX47,Bram,13,1,IMUX39
Bram,13,1,RMUX47,Bram,13,1,IMUX49
Bram,13,1,RMUX48,Bram,13,1,IMUX34
Bram,13,1,RMUX48,Bram,13,1,IMUX36
Bram,13,1,RMUX50,Bram,13,4,RMUX03
Bram,13,1,RMUX51,Logic,14,1,RMUX15
Bram,13,1,RMUX52,Bram,13,1,IMUX32
Bram,13,1,RMUX52,Bram,13,1,IMUX62
Bram,13,1,RMUX53,Bram,13,1,CtrlMUX03
Bram,13,1,RMUX53,Bram,13,1,IMUX31
Bram,13,1,RMUX53,Bram,13,1,IMUX35
Bram,13,1,RMUX53,Bram,13,1,IMUX63
Bram,13,1,RMUX54,Bram,13,1,IMUX36
Bram,13,1,RMUX57,Bram,13,4,RMUX45
Bram,13,1,RMUX58,Bram,13,1,IMUX00
Bram,13,1,RMUX58,Bram,13,1,IMUX32
Bram,13,1,RMUX58,Bram,13,1,IMUX48
Bram,13,1,RMUX58,Bram,13,1,IMUX50
Bram,13,1,RMUX59,Bram,13,1,IMUX31
Bram,13,1,RMUX59,Bram,13,1,IMUX35
Bram,13,1,RMUX59,Bram,13,1,IMUX43
Bram,13,1,RMUX60,Bram,13,1,IMUX33
Bram,13,1,RMUX60,Bram,13,1,IMUX41
Bram,13,1,RMUX63,Logic,12,1,RMUX68
Bram,13,1,RMUX64,Bram,13,1,IMUX18
Bram,13,1,RMUX65,Bram,13,1,IMUX05
Bram,13,1,RMUX65,Bram,13,1,IMUX33
Bram,13,1,RMUX65,Bram,13,1,IMUX45
Bram,13,1,RMUX65,Bram,13,1,IMUX59
Bram,13,1,RMUX65,Bram,13,1,IMUX61
Bram,13,1,RMUX66,Bram,13,1,IMUX33
Bram,13,1,RMUX66,Bram,13,1,IMUX35
Bram,13,1,RMUX66,Bram,13,1,IMUX41
Bram,13,1,RMUX68,Logic,14,1,RMUX85
Bram,13,1,RMUX70,Bram,13,1,IMUX10
Bram,13,1,RMUX70,Bram,13,1,IMUX36
Bram,13,1,RMUX70,Bram,13,1,IMUX44
Bram,13,1,RMUX70,Bram,13,1,IMUX56
Bram,13,1,RMUX71,Bram,13,1,IMUX55
Bram,13,1,RMUX71,Bram,13,1,IMUX61
Bram,13,1,RMUX71,Bram,13,1,IMUX63
Bram,13,1,RMUX72,Bram,13,1,IMUX50
Bram,13,1,RMUX72,Bram,13,1,IMUX52
Bram,13,1,RMUX72,Bram,13,1,IMUX60
Bram,13,1,RMUX74,Logic,14,1,RMUX02
Bram,13,1,RMUX74,Logic,14,1,RMUX09
Bram,13,1,RMUX75,Bram,13,2,RMUX15
Bram,13,1,RMUX76,Bram,13,1,IMUX02
Bram,13,1,RMUX76,Bram,13,1,IMUX42
Bram,13,1,RMUX76,Bram,13,1,IMUX52
Bram,13,1,RMUX76,Bram,13,1,IMUX54
Bram,13,1,RMUX77,Bram,13,1,IMUX13
Bram,13,1,RMUX77,Bram,13,1,IMUX19
Bram,13,1,RMUX77,Bram,13,1,IMUX51
Bram,13,1,RMUX78,Bram,13,1,IMUX50
Bram,13,1,RMUX78,Bram,13,1,IMUX56
Bram,13,1,RMUX78,Bram,13,1,IMUX58
Bram,13,1,RMUX78,Bram,13,1,IMUX62
Bram,13,1,RMUX81,Logic,14,1,RMUX39
Bram,13,1,RMUX82,Bram,13,1,IMUX42
Bram,13,1,RMUX82,Bram,13,1,IMUX50
Bram,13,1,RMUX82,Bram,13,1,IMUX54
Bram,13,1,RMUX83,Bram,13,1,IMUX13
Bram,13,1,RMUX83,Bram,13,1,IMUX55
Bram,13,1,RMUX83,Bram,13,1,IMUX59
Bram,13,1,RMUX84,Bram,13,1,IMUX49
Bram,13,1,RMUX84,Bram,13,1,IMUX53
Bram,13,1,RMUX87,Bram,13,4,RMUX68
Bram,13,1,RMUX88,Bram,13,1,IMUX08
Bram,13,1,RMUX88,Bram,13,1,IMUX22
Bram,13,1,RMUX88,Bram,13,1,IMUX38
Bram,13,1,RMUX89,Bram,13,1,IMUX01
Bram,13,1,RMUX89,Bram,13,1,IMUX43
Bram,13,1,RMUX90,Bram,13,1,IMUX53
Bram,13,1,RMUX90,Bram,13,1,IMUX57
Bram,13,1,RMUX94,Bram,13,1,IMUX04
Bram,13,1,RMUX94,Bram,13,1,IMUX08
Bram,13,1,RMUX94,Bram,13,1,IMUX10
Bram,13,1,RMUX94,Bram,13,1,IMUX16
Bram,13,1,RMUX95,Bram,13,1,IMUX01
Bram,13,1,RMUX95,Bram,13,1,IMUX43
Bram,13,1,RMUX95,Bram,13,1,IMUX47
Bram,13,1,SeamMUX00,Bram,13,1,TileClkMUX00
Bram,13,1,SeamMUX01,Bram,13,1,TileClkMUX01
Bram,13,1,TMUX00,Bram,13,1,KMUX00
Bram,13,1,TMUX00,Bram,13,1,KMUX02
Bram,13,1,TMUX00,Bram,13,1,KMUX06
Bram,13,1,TMUX00,Bram,13,1,KMUX09
Bram,13,1,TMUX01,Bram,13,1,KMUX04
Bram,13,1,TMUX01,Bram,13,1,KMUX05
Bram,13,1,TMUX01,Bram,13,1,KMUX08
Bram,13,1,TMUX01,Bram,13,1,KMUX09
Bram,13,1,TMUX03,Bram,13,1,KMUX00
Bram,13,1,TMUX03,Bram,13,1,KMUX02
Bram,13,1,TMUX04,Bram,13,1,KMUX03
Bram,13,1,TMUX04,Bram,13,1,KMUX07
Bram,13,1,TMUX05,Bram,13,1,KMUX01
Bram,13,1,TMUX05,Bram,13,1,KMUX03
Bram,13,1,TMUX05,Bram,13,1,KMUX04
Bram,13,1,TMUX05,Bram,13,1,KMUX05
Bram,13,1,TMUX06,Bram,13,1,KMUX03
Bram,13,1,TMUX07,Bram,13,1,KMUX09
Bram,13,1,TMUX08,Bram,13,1,KMUX00
Bram,13,1,TMUX08,Bram,13,1,KMUX07
Bram,13,1,TMUX09,Bram,13,1,KMUX03
Bram,13,1,TMUX09,Bram,13,1,KMUX05
Bram,13,1,TMUX10,Bram,13,1,KMUX01
Bram,13,1,TMUX10,Bram,13,1,KMUX04
Bram,13,1,TMUX11,Bram,13,1,KMUX02
Bram,13,1,TMUX11,Bram,13,1,KMUX04
Bram,13,1,TMUX11,Bram,13,1,KMUX07
Bram,13,1,TMUX12,Bram,13,1,KMUX08
Bram,13,1,TMUX12,Bram,13,1,KMUX09
Bram,13,1,TMUX13,Bram,13,1,KMUX00
Bram,13,1,TMUX13,Bram,13,1,KMUX02
Bram,13,1,TMUX15,Bram,13,1,KMUX01
Bram,13,1,TMUX15,Bram,13,1,KMUX03
Bram,13,1,TMUX15,Bram,13,1,KMUX04
Bram,13,1,TMUX15,Bram,13,1,KMUX08
Bram,13,2,BufMUX00,Logic,14,2,RMUX09
Bram,13,2,BufMUX01,Logic,14,2,RMUX03
Bram,13,2,BufMUX02,Logic,14,2,RMUX02
Bram,13,2,BufMUX03,Logic,14,2,RMUX21
Bram,13,2,BufMUX04,Logic,14,2,RMUX44
Bram,13,2,BufMUX05,Logic,14,2,RMUX38
Bram,13,2,BufMUX06,Logic,14,2,RMUX32
Bram,13,2,BufMUX07,Logic,14,2,RMUX39
Bram,13,2,BufMUX08,Logic,14,2,RMUX57
Bram,13,2,BufMUX09,Logic,14,2,RMUX62
Bram,13,2,BufMUX10,Logic,14,2,RMUX69
Bram,13,2,BufMUX11,Logic,14,2,RMUX50
Bram,13,2,BufMUX12,Logic,14,2,RMUX92
Bram,13,2,BufMUX13,Logic,14,2,RMUX75
Bram,13,2,BufMUX14,Logic,14,2,RMUX80
Bram,13,2,BufMUX15,Logic,14,2,RMUX80
Bram,13,2,BufMUX16,Bram,13,2,RMUX15
Bram,13,2,BufMUX17,Bram,13,2,RMUX08
Bram,13,2,BufMUX18,Bram,13,2,RMUX20
Bram,13,2,BufMUX19,Bram,13,2,RMUX09
Bram,13,2,BufMUX20,Bram,13,2,RMUX39
Bram,13,2,BufMUX21,Bram,13,2,RMUX45
Bram,13,2,BufMUX22,Bram,13,2,RMUX44
Bram,13,2,BufMUX23,Bram,13,2,RMUX38
Bram,13,2,BufMUX24,Bram,13,2,RMUX50
Bram,13,2,BufMUX25,Bram,13,2,RMUX63
Bram,13,2,BufMUX26,Bram,13,2,RMUX68
Bram,13,2,BufMUX27,Bram,13,2,RMUX51
Bram,13,2,BufMUX28,Bram,13,2,RMUX74
Bram,13,2,BufMUX29,Bram,13,2,RMUX74
Bram,13,2,BufMUX30,Bram,13,2,RMUX81
Bram,13,2,BufMUX31,Bram,13,2,RMUX75
Bram,13,2,BufMUX32,Bram,13,2,RMUX08
Bram,13,2,BufMUX33,Bram,13,2,RMUX44
Bram,13,2,BufMUX34,Bram,13,2,RMUX61
Bram,13,2,BufMUX35,Bram,13,2,RMUX93
Bram,13,2,CtrlMUX00,Bram,13,2,TileAsyncMUX01
Bram,13,2,CtrlMUX01,Bram,13,2,TileAsyncMUX01
Bram,13,2,CtrlMUX02,Bram,13,2,TileClkEnMUX00
Bram,13,2,CtrlMUX03,Bram,13,2,TileClkEnMUX00
Bram,13,2,IMUX31,Bram,13,2,TileAsyncMUX00
Bram,13,2,IMUX31,Bram,13,2,TileClkEnMUX01
Bram,13,2,IMUX32,Bram,13,2,TileAsyncMUX00
Bram,13,2,IMUX32,Bram,13,2,TileClkEnMUX01
Bram,13,2,RMUX00,Bram,13,2,IMUX06
Bram,13,2,RMUX04,Bram,13,2,CtrlMUX00
Bram,13,2,RMUX04,Bram,13,2,IMUX32
Bram,13,2,RMUX04,Bram,13,2,IMUX38
Bram,13,2,RMUX04,Bram,13,2,IMUX42
Bram,13,2,RMUX04,Bram,13,2,IMUX62
Bram,13,2,RMUX05,Bram,13,2,IMUX05
Bram,13,2,RMUX05,Bram,13,2,IMUX59
Bram,13,2,RMUX06,Bram,13,2,IMUX02
Bram,13,2,RMUX06,Bram,13,2,IMUX10
Bram,13,2,RMUX07,Bram,13,1,RMUX41
Bram,13,2,RMUX08,Logic,14,2,RMUX32
Bram,13,2,RMUX08,Logic,17,2,RMUX32
Bram,13,2,RMUX09,Bram,13,3,RMUX28
Bram,13,2,RMUX09,Bram,13,4,RMUX44
Bram,13,2,RMUX10,Bram,13,2,IMUX42
Bram,13,2,RMUX11,Bram,13,2,IMUX43
Bram,13,2,RMUX11,Bram,13,2,IMUX55
Bram,13,2,RMUX12,Bram,13,2,IMUX01
Bram,13,2,RMUX12,Bram,13,2,IMUX09
Bram,13,2,RMUX15,Logic,14,2,RMUX69
Bram,13,2,RMUX16,Bram,13,2,IMUX48
Bram,13,2,RMUX16,Bram,13,2,IMUX50
Bram,13,2,RMUX16,Bram,13,2,IMUX60
Bram,13,2,RMUX17,Bram,13,2,IMUX13
Bram,13,2,RMUX17,Bram,13,2,IMUX23
Bram,13,2,RMUX17,Bram,13,2,IMUX33
Bram,13,2,RMUX17,Bram,13,2,IMUX41
Bram,13,2,RMUX18,Bram,13,2,IMUX15
Bram,13,2,RMUX18,Logic,12,2,IMUX51
Bram,13,2,RMUX20,Logic,12,2,RMUX74
Bram,13,2,RMUX21,Bram,13,1,RMUX76
Bram,13,2,RMUX21,Bram,13,1,RMUX82
Bram,13,2,RMUX22,Bram,13,2,IMUX50
Bram,13,2,RMUX22,Bram,13,2,IMUX60
Bram,13,2,RMUX23,Bram,13,2,IMUX33
Bram,13,2,RMUX23,Bram,13,2,IMUX39
Bram,13,2,RMUX23,Bram,13,2,IMUX41
Bram,13,2,RMUX24,Bram,13,2,IMUX16
Bram,13,2,RMUX27,Bram,13,1,RMUX04
Bram,13,2,RMUX27,Bram,13,1,RMUX10
Bram,13,2,RMUX28,Bram,13,2,IMUX08
Bram,13,2,RMUX28,Bram,13,2,IMUX58
Bram,13,2,RMUX29,Bram,13,2,CtrlMUX03
Bram,13,2,RMUX29,Bram,13,2,IMUX33
Bram,13,2,RMUX29,Bram,13,2,IMUX37
Bram,13,2,RMUX29,Bram,13,2,IMUX63
Bram,13,2,RMUX30,Bram,13,2,IMUX18
Bram,13,2,RMUX30,Bram,13,2,IMUX20
Bram,13,2,RMUX30,Bram,13,2,IMUX26
Bram,13,2,RMUX34,Bram,13,2,IMUX40
Bram,13,2,RMUX35,Bram,13,2,CtrlMUX03
Bram,13,2,RMUX35,Bram,13,2,IMUX37
Bram,13,2,RMUX35,Bram,13,2,IMUX39
Bram,13,2,RMUX35,Bram,13,2,IMUX57
Bram,13,2,RMUX35,Bram,13,2,IMUX63
Bram,13,2,RMUX36,Bram,13,2,IMUX23
Bram,13,2,RMUX36,Bram,13,2,IMUX27
Bram,13,2,RMUX36,Bram,13,2,IMUX29
Bram,13,2,RMUX37,Bram,13,1,RMUX54
Bram,13,2,RMUX37,Bram,13,1,RMUX70
Bram,13,2,RMUX38,Logic,14,2,RMUX50
Bram,13,2,RMUX39,Bram,13,3,RMUX68
Bram,13,2,RMUX40,Bram,13,2,IMUX02
Bram,13,2,RMUX40,Bram,13,2,IMUX34
Bram,13,2,RMUX40,Bram,13,2,IMUX62
Bram,13,2,RMUX41,Bram,13,2,IMUX01
Bram,13,2,RMUX41,Bram,13,2,IMUX47
Bram,13,2,RMUX42,Bram,13,2,IMUX27
Bram,13,2,RMUX42,Bram,13,2,IMUX31
Bram,13,2,RMUX44,Bram,13,3,RMUX74
Bram,13,2,RMUX44,Bram,13,3,RMUX81
Bram,13,2,RMUX45,Logic,15,2,RMUX92
Bram,13,2,RMUX46,Bram,13,2,IMUX32
Bram,13,2,RMUX46,Bram,13,2,IMUX34
Bram,13,2,RMUX46,Bram,13,2,IMUX54
Bram,13,2,RMUX46,Bram,13,2,IMUX62
Bram,13,2,RMUX47,Bram,13,2,IMUX47
Bram,13,2,RMUX47,Bram,13,2,IMUX49
Bram,13,2,RMUX47,Bram,13,2,IMUX59
Bram,13,2,RMUX50,Bram,13,3,RMUX08
Bram,13,2,RMUX51,Logic,14,2,RMUX21
Bram,13,2,RMUX52,Bram,13,2,IMUX16
Bram,13,2,RMUX52,Bram,13,2,IMUX32
Bram,13,2,RMUX53,Bram,13,2,IMUX23
Bram,13,2,RMUX53,Bram,13,2,IMUX43
Bram,13,2,RMUX53,Bram,13,2,IMUX47
Bram,13,2,RMUX54,Bram,13,2,IMUX46
Bram,13,2,RMUX58,Bram,13,2,CtrlMUX02
Bram,13,2,RMUX58,Bram,13,2,IMUX38
Bram,13,2,RMUX58,Bram,13,2,IMUX46
Bram,13,2,RMUX58,Bram,13,2,IMUX50
Bram,13,2,RMUX59,Bram,13,2,IMUX35
Bram,13,2,RMUX60,Bram,13,2,IMUX45
Bram,13,2,RMUX61,Logic,14,2,RMUX55
Bram,13,2,RMUX62,Bram,13,4,RMUX61
Bram,13,2,RMUX63,Logic,12,2,RMUX68
Bram,13,2,RMUX64,Bram,13,2,CtrlMUX00
Bram,13,2,RMUX64,Bram,13,2,IMUX32
Bram,13,2,RMUX64,Bram,13,2,IMUX46
Bram,13,2,RMUX64,Bram,13,2,IMUX48
Bram,13,2,RMUX64,Bram,13,2,IMUX52
Bram,13,2,RMUX65,Bram,13,2,IMUX55
Bram,13,2,RMUX65,Bram,13,2,IMUX63
Bram,13,2,RMUX66,Bram,13,2,IMUX39
Bram,13,2,RMUX66,Bram,13,2,IMUX43
Bram,13,2,RMUX68,Logic,15,2,RMUX80
Bram,13,2,RMUX70,Bram,13,2,CtrlMUX00
Bram,13,2,RMUX70,Bram,13,2,IMUX46
Bram,13,2,RMUX70,Bram,13,2,IMUX48
Bram,13,2,RMUX70,Bram,13,2,IMUX56
Bram,13,2,RMUX71,Bram,13,2,IMUX05
Bram,13,2,RMUX71,Bram,13,2,IMUX43
Bram,13,2,RMUX71,Bram,13,2,IMUX61
Bram,13,2,RMUX72,Bram,13,2,IMUX52
Bram,13,2,RMUX72,Bram,13,2,IMUX56
Bram,13,2,RMUX72,Bram,13,2,IMUX58
Bram,13,2,RMUX74,Logic,14,2,RMUX02
Bram,13,2,RMUX74,Logic,14,2,RMUX09
Bram,13,2,RMUX75,Bram,13,3,RMUX15
Bram,13,2,RMUX76,Bram,13,2,IMUX18
Bram,13,2,RMUX76,Bram,13,2,IMUX36
Bram,13,2,RMUX76,Bram,13,2,IMUX52
Bram,13,2,RMUX76,Bram,13,2,IMUX54
Bram,13,2,RMUX77,Bram,13,2,IMUX29
Bram,13,2,RMUX77,Bram,13,2,IMUX45
Bram,13,2,RMUX77,Bram,13,2,IMUX51
Bram,13,2,RMUX77,Bram,13,2,IMUX59
Bram,13,2,RMUX78,Bram,13,2,IMUX50
Bram,13,2,RMUX78,Bram,13,2,IMUX52
Bram,13,2,RMUX78,Bram,13,2,IMUX58
Bram,13,2,RMUX81,Logic,15,2,RMUX39
Bram,13,2,RMUX82,Bram,13,2,IMUX02
Bram,13,2,RMUX82,Bram,13,2,IMUX18
Bram,13,2,RMUX82,Bram,13,2,IMUX44
Bram,13,2,RMUX83,Bram,13,2,IMUX01
Bram,13,2,RMUX83,Bram,13,2,IMUX55
Bram,13,2,RMUX83,Bram,13,2,IMUX59
Bram,13,2,RMUX84,Bram,13,2,IMUX49
Bram,13,2,RMUX84,Bram,13,2,IMUX53
Bram,13,2,RMUX84,Bram,13,2,IMUX57
Bram,13,2,RMUX87,Bram,13,1,RMUX59
Bram,13,2,RMUX88,Bram,13,2,IMUX04
Bram,13,2,RMUX88,Bram,13,2,IMUX28
Bram,13,2,RMUX88,Bram,13,2,IMUX40
Bram,13,2,RMUX88,Bram,13,2,IMUX50
Bram,13,2,RMUX89,Bram,13,2,CtrlMUX03
Bram,13,2,RMUX89,Bram,13,2,IMUX01
Bram,13,2,RMUX89,Bram,13,2,IMUX09
Bram,13,2,RMUX89,Bram,13,2,IMUX27
Bram,13,2,RMUX90,Bram,13,2,IMUX49
Bram,13,2,RMUX90,Bram,13,2,IMUX53
Bram,13,2,RMUX93,Logic,12,2,RMUX92
Bram,13,2,RMUX94,Bram,13,2,IMUX10
Bram,13,2,RMUX94,Bram,13,2,IMUX22
Bram,13,2,RMUX94,Bram,13,2,IMUX44
Bram,13,2,RMUX95,Bram,13,2,IMUX03
Bram,13,2,RMUX95,Bram,13,2,IMUX31
Bram,13,2,RMUX95,Bram,13,2,IMUX33
Bram,13,2,SeamMUX00,Bram,13,2,TileClkMUX00
Bram,13,2,SeamMUX01,Bram,13,2,TileClkMUX01
Bram,13,2,TMUX00,Bram,13,2,KMUX00
Bram,13,2,TMUX00,Bram,13,2,KMUX02
Bram,13,2,TMUX00,Bram,13,2,KMUX05
Bram,13,2,TMUX01,Bram,13,2,KMUX04
Bram,13,2,TMUX01,Bram,13,2,KMUX08
Bram,13,2,TMUX03,Bram,13,2,KMUX02
Bram,13,2,TMUX03,Bram,13,2,KMUX07
Bram,13,2,TMUX04,Bram,13,2,KMUX03
Bram,13,2,TMUX04,Bram,13,2,KMUX07
Bram,13,2,TMUX05,Bram,13,2,KMUX04
Bram,13,2,TMUX05,Bram,13,2,KMUX05
Bram,13,2,TMUX05,Bram,13,2,KMUX07
Bram,13,2,TMUX06,Bram,13,2,KMUX03
Bram,13,2,TMUX06,Bram,13,2,KMUX05
Bram,13,2,TMUX07,Bram,13,2,KMUX09
Bram,13,2,TMUX08,Bram,13,2,KMUX00
Bram,13,2,TMUX08,Bram,13,2,KMUX02
Bram,13,2,TMUX09,Bram,13,2,KMUX03
Bram,13,2,TMUX09,Bram,13,2,KMUX04
Bram,13,2,TMUX10,Bram,13,2,KMUX01
Bram,13,2,TMUX10,Bram,13,2,KMUX04
Bram,13,2,TMUX11,Bram,13,2,KMUX07
Bram,13,2,TMUX12,Bram,13,2,KMUX08
Bram,13,2,TMUX12,Bram,13,2,KMUX09
Bram,13,2,TMUX13,Bram,13,2,KMUX00
Bram,13,2,TMUX13,Bram,13,2,KMUX02
Bram,13,2,TMUX13,Bram,13,2,KMUX03
Bram,13,2,TMUX15,Bram,13,2,KMUX01
Bram,13,2,TMUX15,Bram,13,2,KMUX04
Bram,13,2,TMUX15,Bram,13,2,KMUX08
Bram,13,2,TMUX15,Bram,13,2,KMUX09
Bram,13,3,BufMUX00,Logic,14,3,RMUX09
Bram,13,3,BufMUX01,Logic,14,3,RMUX05
Bram,13,3,BufMUX02,Logic,14,3,RMUX02
Bram,13,3,BufMUX03,Logic,14,3,RMUX08
Bram,13,3,BufMUX04,Logic,14,3,RMUX29
Bram,13,3,BufMUX05,Logic,14,3,RMUX25
Bram,13,3,BufMUX06,Logic,14,3,RMUX32
Bram,13,3,BufMUX07,Logic,14,3,RMUX39
Bram,13,3,BufMUX08,Logic,14,3,RMUX55
Bram,13,3,BufMUX09,Logic,14,3,RMUX57
Bram,13,3,BufMUX10,Logic,14,3,RMUX69
Bram,13,3,BufMUX11,Logic,14,3,RMUX71
Bram,13,3,BufMUX12,Logic,14,3,RMUX92
