x,y,mux,sel_index,byte,mask
13,9,BBMUXE9,0,29896,2
13,9,BBMUXE9,1,30012,2
13,9,BBMUXE9,2,29896,1
13,9,BBMUXE9,3,30012,1
13,9,BBMUXE9,4,29897,128
13,9,BBMUXE9,5,30013,128
13,9,BBMUXE9,6,29897,64
13,9,BBMUXE9,7,30013,64
13,9,BBMUXE9,8,29897,32
13,9,BBMUXW0,0,31288,2
13,9,BBMUXW0,1,31056,2
13,9,BBMUXW0,2,31288,1
13,9,BBMUXW0,3,31056,1
13,9,BBMUXW0,4,31289,32
13,9,BBMUXW0,5,31289,128
13,9,BBMUXW0,6,31057,128
13,9,BBMUXW0,7,31057,64
13,9,BBMUXW0,8,31289,64
13,9,BBMUXW0,9,31057,32
13,9,BBMUXW1,0,31404,2
13,9,BBMUXW1,1,31636,2
13,9,BBMUXW1,2,31404,1
13,9,BBMUXW1,3,31636,1
13,9,BBMUXW1,4,31405,32
13,9,BBMUXW1,5,31405,128
13,9,BBMUXW1,6,31637,128
13,9,BBMUXW1,7,31637,64
13,9,BBMUXW1,8,31405,64
13,9,BBMUXW1,9,31637,32
13,9,BBMUXW2,0,31984,2
13,9,BBMUXW2,1,31752,2
13,9,BBMUXW2,2,31984,1
13,9,BBMUXW2,3,31752,1
13,9,BBMUXW2,4,31985,32
13,9,BBMUXW2,5,31985,128
13,9,BBMUXW2,6,31753,128
13,9,BBMUXW2,7,31753,64
13,9,BBMUXW2,8,31985,64
13,9,BBMUXW2,9,31753,32
13,9,BBMUXW3,0,32100,2
13,9,BBMUXW3,1,32332,2
13,9,BBMUXW3,2,32100,1
13,9,BBMUXW3,3,32332,1
13,9,BBMUXW3,4,32101,32
13,9,BBMUXW3,5,32101,128
13,9,BBMUXW3,6,32333,128
13,9,BBMUXW3,7,32333,64
13,9,BBMUXW3,8,32101,64
13,9,BBMUXW3,9,32333,32
13,9,BBMUXW4,0,32680,2
13,9,BBMUXW4,1,32448,2
13,9,BBMUXW4,2,32680,1
13,9,BBMUXW4,3,32448,1
13,9,BBMUXW4,4,32681,32
13,9,BBMUXW4,5,32681,128
13,9,BBMUXW4,6,32449,128
13,9,BBMUXW4,7,32449,64
13,9,BBMUXW4,8,32681,64
13,9,BBMUXW4,9,32449,32
13,9,BBMUXW5,0,32796,2
13,9,BBMUXW5,1,33028,2
13,9,BBMUXW5,2,32796,1
13,9,BBMUXW5,3,33028,1
13,9,BBMUXW5,4,32797,32
13,9,BBMUXW5,5,32797,128
13,9,BBMUXW5,6,33029,128
13,9,BBMUXW5,7,33029,64
13,9,BBMUXW5,8,32797,64
13,9,BBMUXW5,9,33029,32
13,9,BBMUXW6,0,33376,2
13,9,BBMUXW6,1,33144,2
13,9,BBMUXW6,2,33376,1
13,9,BBMUXW6,3,33144,1
13,9,BBMUXW6,4,33377,32
13,9,BBMUXW6,5,33377,128
13,9,BBMUXW6,6,33145,128
13,9,BBMUXW6,7,33145,64
13,9,BBMUXW6,8,33377,64
13,9,BBMUXW6,9,33145,32
13,9,BBMUXW7,0,33492,2
13,9,BBMUXW7,1,33724,2
13,9,BBMUXW7,2,33492,1
13,9,BBMUXW7,3,33724,1
13,9,BBMUXW7,4,33493,32
13,9,BBMUXW7,5,33493,128
13,9,BBMUXW7,6,33725,128
13,9,BBMUXW7,7,33725,64
13,9,BBMUXW7,8,33493,64
13,9,BBMUXW7,9,33725,32
13,9,InputMUX0,0,26416,1
13,9,InputMUX1,0,26532,1
13,9,InputMUX10,0,27576,1
13,9,InputMUX11,0,27692,1
13,9,InputMUX2,0,26648,1
13,9,InputMUX3,0,26764,1
13,9,InputMUX4,0,26880,1
13,9,InputMUX5,0,26996,1
13,9,InputMUX6,0,27112,1
13,9,InputMUX7,0,27228,1
13,9,InputMUX8,0,27344,1
13,9,InputMUX9,0,27460,1
13,9,SeamMUX0,0,27808,128
13,9,SeamMUX0,1,27808,64
13,9,SeamMUX0,2,27808,32
13,9,SeamMUX0,3,27808,16
13,9,SeamMUX0,4,27808,8
13,9,SeamMUX0,5,27808,4
13,9,SeamMUX1,0,28040,128
13,9,SeamMUX1,1,28040,64
13,9,SeamMUX1,2,28040,32
13,9,SeamMUX1,3,28040,16
13,9,SeamMUX1,4,28040,8
13,9,SeamMUX1,5,28040,4
13,9,SeamMUX10,0,30592,128
13,9,SeamMUX10,1,30592,64
13,9,SeamMUX10,2,30592,32
13,9,SeamMUX10,3,30592,16
13,9,SeamMUX10,4,30592,8
13,9,SeamMUX10,5,30592,4
13,9,SeamMUX11,0,30824,128
13,9,SeamMUX11,1,30824,64
13,9,SeamMUX11,2,30824,32
13,9,SeamMUX11,3,30824,16
13,9,SeamMUX11,4,30824,8
13,9,SeamMUX11,5,30824,4
13,9,SeamMUX12,0,31056,128
13,9,SeamMUX12,1,31056,64
13,9,SeamMUX12,2,31056,32
13,9,SeamMUX12,3,31056,16
13,9,SeamMUX12,4,31056,8
13,9,SeamMUX12,5,31056,4
13,9,SeamMUX13,0,31636,128
13,9,SeamMUX13,1,31636,64
13,9,SeamMUX13,2,31636,32
13,9,SeamMUX13,3,31636,16
13,9,SeamMUX13,4,31636,8
13,9,SeamMUX13,5,31636,4
13,9,SeamMUX14,0,31752,128
13,9,SeamMUX14,1,31752,64
13,9,SeamMUX14,2,31752,32
13,9,SeamMUX14,3,31752,16
13,9,SeamMUX14,4,31752,8
13,9,SeamMUX14,5,31752,4
13,9,SeamMUX15,0,32332,128
13,9,SeamMUX15,1,32332,64
13,9,SeamMUX15,2,32332,32
13,9,SeamMUX15,3,32332,16
13,9,SeamMUX15,4,32332,8
13,9,SeamMUX15,5,32332,4
13,9,SeamMUX16,0,32448,128
13,9,SeamMUX16,1,32448,64
13,9,SeamMUX16,2,32448,32
13,9,SeamMUX16,3,32448,16
13,9,SeamMUX16,4,32448,8
13,9,SeamMUX16,5,32448,4
13,9,SeamMUX17,0,33028,128
13,9,SeamMUX17,1,33028,64
13,9,SeamMUX17,2,33028,32
13,9,SeamMUX17,3,33028,16
13,9,SeamMUX17,4,33028,8
13,9,SeamMUX17,5,33028,4
13,9,SeamMUX18,0,33144,128
13,9,SeamMUX18,1,33144,64
13,9,SeamMUX18,2,33144,32
13,9,SeamMUX18,3,33144,16
13,9,SeamMUX18,4,33144,8
13,9,SeamMUX18,5,33144,4
13,9,SeamMUX19,0,33724,128
13,9,SeamMUX19,1,33724,64
13,9,SeamMUX19,2,33724,32
13,9,SeamMUX19,3,33724,16
13,9,SeamMUX19,4,33724,8
13,9,SeamMUX19,5,33724,4
13,9,SeamMUX2,0,28272,128
13,9,SeamMUX2,1,28272,64
13,9,SeamMUX2,2,28272,32
13,9,SeamMUX2,3,28272,16
13,9,SeamMUX2,4,28272,8
13,9,SeamMUX2,5,28272,4
13,9,SeamMUX3,0,28504,128
13,9,SeamMUX3,1,28504,64
13,9,SeamMUX3,2,28504,32
13,9,SeamMUX3,3,28504,16
13,9,SeamMUX3,4,28504,8
13,9,SeamMUX3,5,28504,4
13,9,SeamMUX4,0,28736,128
13,9,SeamMUX4,1,28736,64
13,9,SeamMUX4,2,28736,32
13,9,SeamMUX4,3,28736,16
13,9,SeamMUX4,4,28736,8
13,9,SeamMUX4,5,28736,4
13,9,SeamMUX5,0,28968,128
13,9,SeamMUX5,1,28968,64
13,9,SeamMUX5,2,28968,32
13,9,SeamMUX5,3,28968,16
13,9,SeamMUX5,4,28968,8
13,9,SeamMUX5,5,28968,4
13,9,SeamMUX6,0,29200,128
13,9,SeamMUX6,1,29200,64
13,9,SeamMUX6,2,29200,32
13,9,SeamMUX6,3,29200,16
13,9,SeamMUX6,4,29200,8
13,9,SeamMUX6,5,29200,4
13,9,SeamMUX7,0,29432,128
13,9,SeamMUX7,1,29432,64
13,9,SeamMUX7,2,29432,32
13,9,SeamMUX7,3,29432,16
13,9,SeamMUX7,4,29432,8
13,9,SeamMUX7,5,29432,4
13,9,SeamMUX8,0,29664,128
13,9,SeamMUX8,1,29664,64
13,9,SeamMUX8,2,29664,32
13,9,SeamMUX8,3,29664,16
13,9,SeamMUX8,4,29664,8
13,9,SeamMUX8,5,29664,4
13,9,SeamMUX9,0,29896,128
13,9,SeamMUX9,1,29896,64
13,9,SeamMUX9,2,29896,32
13,9,SeamMUX9,3,29896,16
13,9,SeamMUX9,4,29896,8
13,9,SeamMUX9,5,29896,4
13,10,BBMUXE0,0,19920,2
13,10,BBMUXE0,1,20036,2
13,10,BBMUXE0,2,19920,1
13,10,BBMUXE0,3,20036,1
13,10,BBMUXE0,4,19921,128
13,10,BBMUXE0,5,20037,128
13,10,BBMUXE0,6,19921,64
13,10,BBMUXE0,7,20037,64
13,10,BBMUXE0,8,19921,32
13,10,BBMUXE1,0,20152,2
13,10,BBMUXE1,1,20268,2
13,10,BBMUXE1,2,20152,1
13,10,BBMUXE1,3,20268,1
13,10,BBMUXE1,4,20153,128
13,10,BBMUXE1,5,20269,128
13,10,BBMUXE1,6,20153,64
13,10,BBMUXE1,7,20269,64
13,10,BBMUXE1,8,20153,32
13,10,BBMUXE10,0,22704,2
13,10,BBMUXE10,1,22820,2
13,10,BBMUXE10,2,22704,1
13,10,BBMUXE10,3,22820,1
13,10,BBMUXE10,4,22705,128
13,10,BBMUXE10,5,22821,128
13,10,BBMUXE10,6,22705,64
13,10,BBMUXE10,7,22821,64
13,10,BBMUXE10,8,22705,32
13,10,BBMUXE11,0,22936,2
13,10,BBMUXE11,1,23052,2
13,10,BBMUXE11,2,22936,1
13,10,BBMUXE11,3,23052,1
13,10,BBMUXE11,4,22937,128
13,10,BBMUXE11,5,23053,128
13,10,BBMUXE11,6,22937,64
13,10,BBMUXE11,7,23053,64
13,10,BBMUXE11,8,22937,32
13,10,BBMUXE2,0,20384,2
13,10,BBMUXE2,1,20500,2
13,10,BBMUXE2,2,20384,1
13,10,BBMUXE2,3,20500,1
13,10,BBMUXE2,4,20385,128
13,10,BBMUXE2,5,20501,128
13,10,BBMUXE2,6,20385,64
13,10,BBMUXE2,7,20501,64
13,10,BBMUXE2,8,20385,32
13,10,BBMUXE3,0,20616,2
13,10,BBMUXE3,1,20732,2
13,10,BBMUXE3,2,20616,1
13,10,BBMUXE3,3,20732,1
13,10,BBMUXE3,4,20617,128
13,10,BBMUXE3,5,20733,128
13,10,BBMUXE3,6,20617,64
13,10,BBMUXE3,7,20733,64
13,10,BBMUXE3,8,20617,32
13,10,BBMUXE4,0,20848,2
13,10,BBMUXE4,1,20964,2
13,10,BBMUXE4,2,20848,1
13,10,BBMUXE4,3,20964,1
13,10,BBMUXE4,4,20849,128
13,10,BBMUXE4,5,20965,128
13,10,BBMUXE4,6,20849,64
13,10,BBMUXE4,7,20965,64
13,10,BBMUXE4,8,20849,32
13,10,BBMUXE5,0,21080,2
13,10,BBMUXE5,1,21196,2
13,10,BBMUXE5,2,21080,1
13,10,BBMUXE5,3,21196,1
13,10,BBMUXE5,4,21081,128
13,10,BBMUXE5,5,21197,128
13,10,BBMUXE5,6,21081,64
13,10,BBMUXE5,7,21197,64
13,10,BBMUXE5,8,21081,32
13,10,BBMUXE6,0,21312,2
13,10,BBMUXE6,1,21428,2
13,10,BBMUXE6,2,21312,1
13,10,BBMUXE6,3,21428,1
13,10,BBMUXE6,4,21313,128
13,10,BBMUXE6,5,21429,128
13,10,BBMUXE6,6,21313,64
13,10,BBMUXE6,7,21429,64
13,10,BBMUXE6,8,21313,32
13,10,BBMUXE7,0,21544,2
13,10,BBMUXE7,1,21660,2
13,10,BBMUXE7,2,21544,1
13,10,BBMUXE7,3,21660,1
13,10,BBMUXE7,4,21545,128
13,10,BBMUXE7,5,21661,128
13,10,BBMUXE7,6,21545,64
13,10,BBMUXE7,7,21661,64
13,10,BBMUXE7,8,21545,32
13,10,BBMUXE8,0,21776,2
13,10,BBMUXE8,1,21892,2
13,10,BBMUXE8,2,21776,1
13,10,BBMUXE8,3,21892,1
13,10,BBMUXE8,4,21777,128
13,10,BBMUXE8,5,21893,128
13,10,BBMUXE8,6,21777,64
13,10,BBMUXE8,7,21893,64
13,10,BBMUXE8,8,21777,32
13,10,BBMUXE9,0,22008,2
13,10,BBMUXE9,1,22124,2
13,10,BBMUXE9,2,22008,1
13,10,BBMUXE9,3,22124,1
13,10,BBMUXE9,4,22009,128
13,10,BBMUXE9,5,22125,128
13,10,BBMUXE9,6,22009,64
13,10,BBMUXE9,7,22125,64
13,10,BBMUXE9,8,22009,32
13,10,BBMUXW0,0,23400,2
13,10,BBMUXW0,1,23168,2
13,10,BBMUXW0,2,23400,1
13,10,BBMUXW0,3,23168,1
13,10,BBMUXW0,4,23401,32
13,10,BBMUXW0,5,23401,128
13,10,BBMUXW0,6,23169,128
13,10,BBMUXW0,7,23169,64
13,10,BBMUXW0,8,23401,64
13,10,BBMUXW0,9,23169,32
13,10,BBMUXW1,0,23516,2
13,10,BBMUXW1,1,23748,2
13,10,BBMUXW1,2,23516,1
13,10,BBMUXW1,3,23748,1
13,10,BBMUXW1,4,23517,32
13,10,BBMUXW1,5,23517,128
13,10,BBMUXW1,6,23749,128
13,10,BBMUXW1,7,23749,64
13,10,BBMUXW1,8,23517,64
13,10,BBMUXW1,9,23749,32
13,10,BBMUXW2,0,24096,2
13,10,BBMUXW2,1,23864,2
13,10,BBMUXW2,2,24096,1
13,10,BBMUXW2,3,23864,1
13,10,BBMUXW2,4,24097,32
13,10,BBMUXW2,5,24097,128
13,10,BBMUXW2,6,23865,128
13,10,BBMUXW2,7,23865,64
13,10,BBMUXW2,8,24097,64
13,10,BBMUXW2,9,23865,32
13,10,BBMUXW3,0,24212,2
13,10,BBMUXW3,1,24444,2
13,10,BBMUXW3,2,24212,1
13,10,BBMUXW3,3,24444,1
13,10,BBMUXW3,4,24213,32
13,10,BBMUXW3,5,24213,128
13,10,BBMUXW3,6,24445,128
13,10,BBMUXW3,7,24445,64
13,10,BBMUXW3,8,24213,64
13,10,BBMUXW3,9,24445,32
13,10,BBMUXW4,0,24792,2
13,10,BBMUXW4,1,24560,2
13,10,BBMUXW4,2,24792,1
13,10,BBMUXW4,3,24560,1
13,10,BBMUXW4,4,24793,32
13,10,BBMUXW4,5,24793,128
13,10,BBMUXW4,6,24561,128
13,10,BBMUXW4,7,24561,64
13,10,BBMUXW4,8,24793,64
13,10,BBMUXW4,9,24561,32
13,10,BBMUXW5,0,24908,2
13,10,BBMUXW5,1,25140,2
13,10,BBMUXW5,2,24908,1
13,10,BBMUXW5,3,25140,1
13,10,BBMUXW5,4,24909,32
13,10,BBMUXW5,5,24909,128
13,10,BBMUXW5,6,25141,128
13,10,BBMUXW5,7,25141,64
13,10,BBMUXW5,8,24909,64
13,10,BBMUXW5,9,25141,32
13,10,BBMUXW6,0,25488,2
13,10,BBMUXW6,1,25256,2
13,10,BBMUXW6,2,25488,1
13,10,BBMUXW6,3,25256,1
13,10,BBMUXW6,4,25489,32
13,10,BBMUXW6,5,25489,128
13,10,BBMUXW6,6,25257,128
13,10,BBMUXW6,7,25257,64
13,10,BBMUXW6,8,25489,64
13,10,BBMUXW6,9,25257,32
13,10,BBMUXW7,0,25604,2
13,10,BBMUXW7,1,25836,2
13,10,BBMUXW7,2,25604,1
13,10,BBMUXW7,3,25836,1
13,10,BBMUXW7,4,25605,32
13,10,BBMUXW7,5,25605,128
13,10,BBMUXW7,6,25837,128
13,10,BBMUXW7,7,25837,64
13,10,BBMUXW7,8,25605,64
13,10,BBMUXW7,9,25837,32
13,10,InputMUX0,0,18528,1
13,10,InputMUX1,0,18644,1
13,10,InputMUX10,0,19688,1
13,10,InputMUX11,0,19804,1
13,10,InputMUX2,0,18760,1
13,10,InputMUX3,0,18876,1
13,10,InputMUX4,0,18992,1
13,10,InputMUX5,0,19108,1
13,10,InputMUX6,0,19224,1
13,10,InputMUX7,0,19340,1
13,10,InputMUX8,0,19456,1
13,10,InputMUX9,0,19572,1
13,10,SeamMUX0,0,19920,128
13,10,SeamMUX0,1,19920,64
13,10,SeamMUX0,2,19920,32
13,10,SeamMUX0,3,19920,16
13,10,SeamMUX0,4,19920,8
13,10,SeamMUX0,5,19920,4
13,10,SeamMUX1,0,20152,128
13,10,SeamMUX1,1,20152,64
13,10,SeamMUX1,2,20152,32
13,10,SeamMUX1,3,20152,16
13,10,SeamMUX1,4,20152,8
13,10,SeamMUX1,5,20152,4
13,10,SeamMUX10,0,22704,128
13,10,SeamMUX10,1,22704,64
13,10,SeamMUX10,2,22704,32
13,10,SeamMUX10,3,22704,16
13,10,SeamMUX10,4,22704,8
13,10,SeamMUX10,5,22704,4
13,10,SeamMUX11,0,22936,128
13,10,SeamMUX11,1,22936,64
13,10,SeamMUX11,2,22936,32
13,10,SeamMUX11,3,22936,16
13,10,SeamMUX11,4,22936,8
13,10,SeamMUX11,5,22936,4
13,10,SeamMUX12,0,23168,128
13,10,SeamMUX12,1,23168,64
13,10,SeamMUX12,2,23168,32
13,10,SeamMUX12,3,23168,16
13,10,SeamMUX12,4,23168,8
13,10,SeamMUX12,5,23168,4
13,10,SeamMUX13,0,23748,128
13,10,SeamMUX13,1,23748,64
13,10,SeamMUX13,2,23748,32
13,10,SeamMUX13,3,23748,16
13,10,SeamMUX13,4,23748,8
13,10,SeamMUX13,5,23748,4
13,10,SeamMUX14,0,23864,128
13,10,SeamMUX14,1,23864,64
13,10,SeamMUX14,2,23864,32
13,10,SeamMUX14,3,23864,16
13,10,SeamMUX14,4,23864,8
13,10,SeamMUX14,5,23864,4
13,10,SeamMUX15,0,24444,128
13,10,SeamMUX15,1,24444,64
13,10,SeamMUX15,2,24444,32
13,10,SeamMUX15,3,24444,16
13,10,SeamMUX15,4,24444,8
13,10,SeamMUX15,5,24444,4
13,10,SeamMUX16,0,24560,128
13,10,SeamMUX16,1,24560,64
13,10,SeamMUX16,2,24560,32
13,10,SeamMUX16,3,24560,16
13,10,SeamMUX16,4,24560,8
13,10,SeamMUX16,5,24560,4
13,10,SeamMUX17,0,25140,128
13,10,SeamMUX17,1,25140,64
13,10,SeamMUX17,2,25140,32
13,10,SeamMUX17,3,25140,16
13,10,SeamMUX17,4,25140,8
13,10,SeamMUX17,5,25140,4
13,10,SeamMUX18,0,25256,128
13,10,SeamMUX18,1,25256,64
13,10,SeamMUX18,2,25256,32
13,10,SeamMUX18,3,25256,16
13,10,SeamMUX18,4,25256,8
13,10,SeamMUX18,5,25256,4
13,10,SeamMUX19,0,25836,128
13,10,SeamMUX19,1,25836,64
13,10,SeamMUX19,2,25836,32
13,10,SeamMUX19,3,25836,16
13,10,SeamMUX19,4,25836,8
13,10,SeamMUX19,5,25836,4
13,10,SeamMUX2,0,20384,128
13,10,SeamMUX2,1,20384,64
13,10,SeamMUX2,2,20384,32
13,10,SeamMUX2,3,20384,16
13,10,SeamMUX2,4,20384,8
13,10,SeamMUX2,5,20384,4
13,10,SeamMUX3,0,20616,128
13,10,SeamMUX3,1,20616,64
13,10,SeamMUX3,2,20616,32
13,10,SeamMUX3,3,20616,16
13,10,SeamMUX3,4,20616,8
13,10,SeamMUX3,5,20616,4
13,10,SeamMUX4,0,20848,128
13,10,SeamMUX4,1,20848,64
13,10,SeamMUX4,2,20848,32
13,10,SeamMUX4,3,20848,16
13,10,SeamMUX4,4,20848,8
13,10,SeamMUX4,5,20848,4
13,10,SeamMUX5,0,21080,128
13,10,SeamMUX5,1,21080,64
13,10,SeamMUX5,2,21080,32
13,10,SeamMUX5,3,21080,16
13,10,SeamMUX5,4,21080,8
13,10,SeamMUX5,5,21080,4
13,10,SeamMUX6,0,21312,128
13,10,SeamMUX6,1,21312,64
13,10,SeamMUX6,2,21312,32
13,10,SeamMUX6,3,21312,16
13,10,SeamMUX6,4,21312,8
13,10,SeamMUX6,5,21312,4
13,10,SeamMUX7,0,21544,128
13,10,SeamMUX7,1,21544,64
13,10,SeamMUX7,2,21544,32
13,10,SeamMUX7,3,21544,16
13,10,SeamMUX7,4,21544,8
13,10,SeamMUX7,5,21544,4
13,10,SeamMUX8,0,21776,128
13,10,SeamMUX8,1,21776,64
13,10,SeamMUX8,2,21776,32
13,10,SeamMUX8,3,21776,16
13,10,SeamMUX8,4,21776,8
13,10,SeamMUX8,5,21776,4
13,10,SeamMUX9,0,22008,128
13,10,SeamMUX9,1,22008,64
13,10,SeamMUX9,2,22008,32
13,10,SeamMUX9,3,22008,16
13,10,SeamMUX9,4,22008,8
13,10,SeamMUX9,5,22008,4
13,11,BBMUXE0,0,12032,2
13,11,BBMUXE0,1,12148,2
13,11,BBMUXE0,2,12032,1
13,11,BBMUXE0,3,12148,1
13,11,BBMUXE0,4,12033,128
13,11,BBMUXE0,5,12149,128
13,11,BBMUXE0,6,12033,64
13,11,BBMUXE0,7,12149,64
13,11,BBMUXE0,8,12033,32
13,11,BBMUXE1,0,12264,2
13,11,BBMUXE1,1,12380,2
13,11,BBMUXE1,2,12264,1
13,11,BBMUXE1,3,12380,1
13,11,BBMUXE1,4,12265,128
13,11,BBMUXE1,5,12381,128
13,11,BBMUXE1,6,12265,64
13,11,BBMUXE1,7,12381,64
13,11,BBMUXE1,8,12265,32
13,11,BBMUXE10,0,14816,2
13,11,BBMUXE10,1,14932,2
13,11,BBMUXE10,2,14816,1
13,11,BBMUXE10,3,14932,1
13,11,BBMUXE10,4,14817,128
13,11,BBMUXE10,5,14933,128
13,11,BBMUXE10,6,14817,64
13,11,BBMUXE10,7,14933,64
13,11,BBMUXE10,8,14817,32
13,11,BBMUXE11,0,15048,2
13,11,BBMUXE11,1,15164,2
13,11,BBMUXE11,2,15048,1
13,11,BBMUXE11,3,15164,1
13,11,BBMUXE11,4,15049,128
13,11,BBMUXE11,5,15165,128
13,11,BBMUXE11,6,15049,64
13,11,BBMUXE11,7,15165,64
13,11,BBMUXE11,8,15049,32
13,11,BBMUXE2,0,12496,2
13,11,BBMUXE2,1,12612,2
13,11,BBMUXE2,2,12496,1
13,11,BBMUXE2,3,12612,1
13,11,BBMUXE2,4,12497,128
13,11,BBMUXE2,5,12613,128
13,11,BBMUXE2,6,12497,64
13,11,BBMUXE2,7,12613,64
13,11,BBMUXE2,8,12497,32
13,11,BBMUXE3,0,12728,2
13,11,BBMUXE3,1,12844,2
13,11,BBMUXE3,2,12728,1
13,11,BBMUXE3,3,12844,1
13,11,BBMUXE3,4,12729,128
13,11,BBMUXE3,5,12845,128
13,11,BBMUXE3,6,12729,64
13,11,BBMUXE3,7,12845,64
13,11,BBMUXE3,8,12729,32
13,11,BBMUXE4,0,12960,2
13,11,BBMUXE4,1,13076,2
13,11,BBMUXE4,2,12960,1
13,11,BBMUXE4,3,13076,1
13,11,BBMUXE4,4,12961,128
13,11,BBMUXE4,5,13077,128
13,11,BBMUXE4,6,12961,64
13,11,BBMUXE4,7,13077,64
13,11,BBMUXE4,8,12961,32
13,11,BBMUXE5,0,13192,2
13,11,BBMUXE5,1,13308,2
13,11,BBMUXE5,2,13192,1
13,11,BBMUXE5,3,13308,1
13,11,BBMUXE5,4,13193,128
13,11,BBMUXE5,5,13309,128
13,11,BBMUXE5,6,13193,64
13,11,BBMUXE5,7,13309,64
13,11,BBMUXE5,8,13193,32
13,11,BBMUXE6,0,13424,2
13,11,BBMUXE6,1,13540,2
13,11,BBMUXE6,2,13424,1
13,11,BBMUXE6,3,13540,1
13,11,BBMUXE6,4,13425,128
13,11,BBMUXE6,5,13541,128
13,11,BBMUXE6,6,13425,64
13,11,BBMUXE6,7,13541,64
13,11,BBMUXE6,8,13425,32
13,11,BBMUXE7,0,13656,2
13,11,BBMUXE7,1,13772,2
13,11,BBMUXE7,2,13656,1
13,11,BBMUXE7,3,13772,1
13,11,BBMUXE7,4,13657,128
13,11,BBMUXE7,5,13773,128
13,11,BBMUXE7,6,13657,64
13,11,BBMUXE7,7,13773,64
13,11,BBMUXE7,8,13657,32
13,11,BBMUXE8,0,13888,2
13,11,BBMUXE8,1,14004,2
13,11,BBMUXE8,2,13888,1
13,11,BBMUXE8,3,14004,1
13,11,BBMUXE8,4,13889,128
13,11,BBMUXE8,5,14005,128
13,11,BBMUXE8,6,13889,64
13,11,BBMUXE8,7,14005,64
13,11,BBMUXE8,8,13889,32
13,11,BBMUXE9,0,14120,2
13,11,BBMUXE9,1,14236,2
13,11,BBMUXE9,2,14120,1
13,11,BBMUXE9,3,14236,1
13,11,BBMUXE9,4,14121,128
13,11,BBMUXE9,5,14237,128
13,11,BBMUXE9,6,14121,64
13,11,BBMUXE9,7,14237,64
13,11,BBMUXE9,8,14121,32
13,11,BBMUXW0,0,15512,2
13,11,BBMUXW0,1,15280,2
13,11,BBMUXW0,2,15512,1
13,11,BBMUXW0,3,15280,1
13,11,BBMUXW0,4,15513,32
13,11,BBMUXW0,5,15513,128
13,11,BBMUXW0,6,15281,128
13,11,BBMUXW0,7,15281,64
13,11,BBMUXW0,8,15513,64
13,11,BBMUXW0,9,15281,32
13,11,BBMUXW1,0,15628,2
13,11,BBMUXW1,1,15860,2
13,11,BBMUXW1,2,15628,1
13,11,BBMUXW1,3,15860,1
13,11,BBMUXW1,4,15629,32
13,11,BBMUXW1,5,15629,128
13,11,BBMUXW1,6,15861,128
13,11,BBMUXW1,7,15861,64
13,11,BBMUXW1,8,15629,64
13,11,BBMUXW1,9,15861,32
13,11,BBMUXW2,0,16208,2
13,11,BBMUXW2,1,15976,2
13,11,BBMUXW2,2,16208,1
13,11,BBMUXW2,3,15976,1
13,11,BBMUXW2,4,16209,32
13,11,BBMUXW2,5,16209,128
13,11,BBMUXW2,6,15977,128
13,11,BBMUXW2,7,15977,64
13,11,BBMUXW2,8,16209,64
13,11,BBMUXW2,9,15977,32
13,11,BBMUXW3,0,16324,2
13,11,BBMUXW3,1,16556,2
13,11,BBMUXW3,2,16324,1
13,11,BBMUXW3,3,16556,1
13,11,BBMUXW3,4,16325,32
13,11,BBMUXW3,5,16325,128
13,11,BBMUXW3,6,16557,128
13,11,BBMUXW3,7,16557,64
13,11,BBMUXW3,8,16325,64
13,11,BBMUXW3,9,16557,32
13,11,BBMUXW4,0,16904,2
13,11,BBMUXW4,1,16672,2
13,11,BBMUXW4,2,16904,1
13,11,BBMUXW4,3,16672,1
13,11,BBMUXW4,4,16905,32
13,11,BBMUXW4,5,16905,128
13,11,BBMUXW4,6,16673,128
13,11,BBMUXW4,7,16673,64
13,11,BBMUXW4,8,16905,64
13,11,BBMUXW4,9,16673,32
13,11,BBMUXW5,0,17020,2
13,11,BBMUXW5,1,17252,2
13,11,BBMUXW5,2,17020,1
13,11,BBMUXW5,3,17252,1
13,11,BBMUXW5,4,17021,32
13,11,BBMUXW5,5,17021,128
13,11,BBMUXW5,6,17253,128
13,11,BBMUXW5,7,17253,64
13,11,BBMUXW5,8,17021,64
13,11,BBMUXW5,9,17253,32
13,11,BBMUXW6,0,17600,2
13,11,BBMUXW6,1,17368,2
13,11,BBMUXW6,2,17600,1
13,11,BBMUXW6,3,17368,1
13,11,BBMUXW6,4,17601,32
13,11,BBMUXW6,5,17601,128
13,11,BBMUXW6,6,17369,128
13,11,BBMUXW6,7,17369,64
13,11,BBMUXW6,8,17601,64
13,11,BBMUXW6,9,17369,32
13,11,BBMUXW7,0,17716,2
13,11,BBMUXW7,1,17948,2
13,11,BBMUXW7,2,17716,1
13,11,BBMUXW7,3,17948,1
13,11,BBMUXW7,4,17717,32
13,11,BBMUXW7,5,17717,128
13,11,BBMUXW7,6,17949,128
13,11,BBMUXW7,7,17949,64
13,11,BBMUXW7,8,17717,64
13,11,BBMUXW7,9,17949,32
13,11,InputMUX0,0,10640,1
13,11,InputMUX1,0,10756,1
13,11,InputMUX10,0,11800,1
13,11,InputMUX11,0,11916,1
13,11,InputMUX2,0,10872,1
13,11,InputMUX3,0,10988,1
13,11,InputMUX4,0,11104,1
13,11,InputMUX5,0,11220,1
