src_res,src_x,src_y,dst_res,dst_x,dst_y,sel_lo,sel_hi,passing_images,class
RMUX58,6,1,IMUX12,6,1,2,11,4,D
RMUX28,6,1,IMUX16,6,1,6,10,4,D
OMUX01,6,1,IMUX32,6,1,0,9,4,D
RMUX94,6,1,IMUX48,6,1,8,11,4,D
RMUX76,6,1,IMUX56,6,1,5,11,4,D
RMUX04,6,1,IMUX60,6,1,2,10,4,D
RMUX49,7,1,RMUX06,6,1,5,7,4,D
OMUX08,6,1,RMUX18,6,1,2,7,4,D
RMUX26,7,1,RMUX18,6,1,5,7,4,D
RMUX07,6,3,RMUX30,6,1,4,9,4,D
RMUX14,6,3,RMUX66,6,1,4,9,4,D
RMUX86,8,1,RMUX66,6,1,6,7,4,D
RMUX91,2,1,RMUX78,6,1,5,8,4,D
RMUX16,6,2,IMUX04,6,2,4,10,4,D
RMUX28,6,2,IMUX20,6,2,6,10,4,D
RMUX40,6,2,IMUX36,6,2,8,10,4,D
RMUX70,6,2,IMUX36,6,2,4,11,4,D
RMUX82,6,2,IMUX36,6,2,6,11,4,D
RMUX40,6,2,IMUX40,6,2,8,10,4,D
RMUX16,6,2,IMUX44,6,2,4,10,4,D
RMUX46,6,2,IMUX52,6,2,0,11,4,D
RMUX40,6,2,IMUX56,6,2,8,10,4,D
RMUX58,6,2,IMUX56,6,2,2,11,4,D
RMUX88,6,2,IMUX56,6,2,7,11,4,D
RMUX10,6,2,IMUX60,6,2,3,10,4,D
RMUX34,6,2,IMUX60,6,2,7,10,4,D
RMUX49,7,2,RMUX06,6,2,5,7,4,D
RMUX50,6,4,RMUX12,6,2,4,9,4,D
RMUX07,6,2,RMUX24,6,2,1,9,4,D
RMUX79,9,2,RMUX30,6,2,0,8,4,D
RMUX32,6,1,RMUX42,6,2,6,8,4,D
RMUX55,6,2,RMUX54,6,2,4,7,4,D
RMUX62,6,3,RMUX66,6,2,6,9,4,D
RMUX86,7,2,RMUX66,6,2,5,7,4,D
OMUX47,6,2,RMUX90,6,2,3,7,4,D
RMUX20,8,2,RMUX90,6,2,6,7,4,D
RMUX94,6,3,IMUX04,6,3,8,11,4,D
RMUX10,6,3,IMUX08,6,3,3,10,4,D
RMUX94,6,3,IMUX08,6,3,8,11,4,D
RMUX28,6,3,IMUX12,6,3,6,10,4,D
RMUX46,6,3,IMUX12,6,3,0,11,4,D
RMUX82,6,3,IMUX12,6,3,6,11,4,D
RMUX04,6,3,IMUX16,6,3,2,10,4,D
RMUX40,6,3,IMUX16,6,3,8,10,4,D
RMUX52,6,3,IMUX16,6,3,1,11,4,D
RMUX94,6,3,IMUX16,6,3,8,11,4,D
RMUX28,6,3,IMUX20,6,3,6,10,4,D
RMUX34,6,3,IMUX20,6,3,7,10,4,D
RMUX64,6,3,IMUX20,6,3,3,11,4,D
RMUX94,6,3,IMUX24,6,3,8,11,4,D
RMUX22,6,3,IMUX36,6,3,5,10,4,D
RMUX22,6,3,IMUX40,6,3,5,10,4,D
RMUX28,6,3,IMUX44,6,3,6,10,4,D
RMUX34,6,3,IMUX44,6,3,7,10,4,D
RMUX58,6,3,IMUX44,6,3,2,11,4,D
RMUX72,7,3,IMUX44,6,3,1,10,4,D
RMUX82,6,3,IMUX48,6,3,6,11,4,D
RMUX70,6,3,IMUX52,6,3,4,11,4,D
RMUX28,6,3,IMUX56,6,3,6,10,4,D
RMUX88,6,3,IMUX56,6,3,7,11,4,D
RMUX46,6,3,IMUX60,6,3,0,11,4,D
RMUX74,3,3,RMUX18,6,3,4,8,4,D
RMUX50,6,2,RMUX18,6,3,2,9,4,D
RMUX26,8,3,RMUX18,6,3,6,7,4,D
RMUX25,6,3,RMUX24,6,3,4,7,4,D
RMUX79,8,3,RMUX24,6,3,6,7,4,D
RMUX08,3,3,RMUX36,6,3,4,8,4,D
RMUX56,9,3,RMUX36,6,3,0,8,4,D
RMUX61,5,3,RMUX54,6,3,2,8,4,D
RMUX14,6,2,RMUX66,6,3,2,9,4,D
OMUX47,6,3,RMUX90,6,3,3,7,4,D
RMUX16,6,4,IMUX04,6,4,4,10,4,D
RMUX72,7,4,IMUX04,6,4,1,10,4,D
RMUX94,6,4,IMUX12,6,4,8,11,4,D
RMUX64,6,4,IMUX28,6,4,3,11,4,D
RMUX76,6,4,IMUX28,6,4,5,11,4,D
RMUX28,6,4,IMUX32,6,4,6,10,4,D
RMUX34,6,4,IMUX32,6,4,7,10,4,D
RMUX22,6,4,IMUX36,6,4,5,10,4,D
RMUX64,6,4,IMUX44,6,4,3,11,4,D
RMUX40,6,4,IMUX60,6,4,8,10,4,D
RMUX25,6,4,RMUX24,6,4,4,7,4,D
RMUX79,8,4,RMUX30,6,4,6,7,4,D
RMUX32,6,2,RMUX42,6,4,0,9,4,D
RMUX13,7,4,RMUX48,6,4,5,7,4,D
RMUX86,7,4,RMUX60,6,4,5,7,4,D
RMUX16,7,1,IMUX00,7,1,4,10,4,D
RMUX40,7,1,IMUX00,7,1,8,10,4,D
RMUX88,7,1,IMUX00,7,1,7,11,4,D
RMUX04,7,1,IMUX04,7,1,2,10,4,D
RMUX58,7,1,IMUX04,7,1,2,11,4,D
RMUX94,7,1,IMUX12,7,1,8,11,4,D
RMUX52,7,1,IMUX16,7,1,1,11,4,D
RMUX82,7,1,IMUX16,7,1,6,11,4,D
RMUX88,7,1,IMUX24,7,1,7,11,4,D
RMUX58,7,1,IMUX28,7,1,2,11,4,D
OMUX01,7,1,IMUX32,7,1,0,9,4,D
RMUX34,7,1,IMUX32,7,1,7,10,4,D
RMUX16,7,1,IMUX36,7,1,4,10,4,D
RMUX22,7,1,IMUX36,7,1,5,10,4,D
RMUX28,7,1,IMUX36,7,1,6,10,4,D
RMUX82,7,1,IMUX36,7,1,6,11,4,D
RMUX46,7,1,IMUX44,7,1,0,11,4,D
RMUX16,7,1,IMUX52,7,1,4,10,4,D
RMUX76,7,1,IMUX52,7,1,5,11,4,D
RMUX58,7,1,IMUX60,7,1,2,11,4,D
OMUX02,7,1,RMUX00,7,1,0,7,4,D
RMUX07,7,3,RMUX30,7,1,4,9,4,D
RMUX37,7,3,RMUX48,7,1,4,9,4,D
RMUX38,3,1,RMUX60,7,1,5,8,4,D
RMUX86,8,1,RMUX60,7,1,5,7,4,D
OMUX41,7,1,RMUX72,7,1,1,7,4,D
RMUX73,7,1,RMUX72,7,1,4,7,4,D
RMUX43,11,1,RMUX78,7,1,1,8,4,D
RMUX67,7,4,RMUX78,7,1,5,9,4,D
OMUX37,7,2,IMUX00,7,2,7,9,4,D
RMUX88,7,2,IMUX00,7,2,7,11,4,D
RMUX04,7,2,IMUX04,7,2,2,10,4,D
RMUX88,7,2,IMUX04,7,2,7,11,4,D
RMUX76,7,2,IMUX08,7,2,5,11,4,D
RMUX04,7,2,IMUX16,7,2,2,10,4,D
RMUX28,7,2,IMUX16,7,2,6,10,4,D
RMUX40,7,2,IMUX16,7,2,8,10,4,D
RMUX76,7,2,IMUX16,7,2,5,11,4,D
RMUX64,7,2,IMUX20,7,2,3,11,4,D
RMUX70,7,2,IMUX20,7,2,4,11,4,D
RMUX76,7,2,IMUX20,7,2,5,11,4,D
RMUX82,7,2,IMUX20,7,2,6,11,4,D
RMUX58,7,2,IMUX24,7,2,2,11,4,D
RMUX64,7,2,IMUX24,7,2,3,11,4,D
RMUX94,7,2,IMUX24,7,2,8,11,4,D
RMUX04,7,2,IMUX28,7,2,2,10,4,D
RMUX82,7,2,IMUX28,7,2,6,11,4,D
RMUX34,7,2,IMUX32,7,2,7,10,4,D
RMUX76,7,2,IMUX36,7,2,5,11,4,D
RMUX34,7,2,IMUX40,7,2,7,10,4,D
RMUX52,7,2,IMUX44,7,2,1,11,4,D
RMUX58,7,2,IMUX44,7,2,2,11,4,D
RMUX34,7,2,IMUX48,7,2,7,10,4,D
RMUX52,7,2,IMUX48,7,2,1,11,4,D
RMUX58,7,2,IMUX48,7,2,2,11,4,D
RMUX16,7,2,IMUX52,7,2,4,10,4,D
RMUX34,7,2,IMUX52,7,2,7,10,4,D
RMUX82,7,2,IMUX52,7,2,6,11,4,D
RMUX88,7,2,IMUX52,7,2,7,11,4,D
RMUX40,7,2,IMUX56,7,2,8,10,4,D
RMUX04,7,2,IMUX60,7,2,2,10,4,D
RMUX16,7,2,IMUX60,7,2,4,10,4,D
RMUX58,7,2,IMUX60,7,2,2,11,4,D
RMUX76,7,2,IMUX60,7,2,5,11,4,D
RMUX02,7,1,RMUX12,7,2,6,8,4,D
RMUX55,7,1,RMUX24,7,2,6,8,4,D
RMUX32,7,1,RMUX42,7,2,6,8,4,D
RMUX32,7,3,RMUX42,7,2,6,9,4,D
RMUX55,7,2,RMUX54,7,2,4,7,4,D
RMUX14,7,4,RMUX66,7,2,4,9,4,D
RMUX67,7,3,RMUX72,7,2,3,9,4,D
RMUX67,7,2,RMUX78,7,2,1,9,4,D
RMUX68,4,2,RMUX84,7,2,4,8,4,D
RMUX94,7,3,IMUX00,7,3,8,11,4,D
RMUX40,7,3,IMUX12,7,3,8,10,4,D
RMUX40,7,3,IMUX16,7,3,8,10,4,D
RMUX64,7,3,IMUX20,7,3,3,11,4,D
RMUX94,7,3,IMUX20,7,3,8,11,4,D
RMUX46,7,3,IMUX24,7,3,0,11,4,D
RMUX58,7,3,IMUX24,7,3,2,11,4,D
RMUX82,7,3,IMUX24,7,3,6,11,4,D
RMUX04,7,3,IMUX28,7,3,2,10,4,D
RMUX46,7,3,IMUX28,7,3,0,11,4,D
RMUX52,7,3,IMUX28,7,3,1,11,4,D
RMUX76,7,3,IMUX28,7,3,5,11,4,D
RMUX64,7,3,IMUX36,7,3,3,11,4,D
RMUX04,7,3,IMUX40,7,3,2,10,4,D
RMUX10,7,3,IMUX40,7,3,3,10,4,D
RMUX28,7,3,IMUX40,7,3,6,10,4,D
RMUX58,7,3,IMUX40,7,3,2,11,4,D
RMUX22,7,3,IMUX44,7,3,5,10,4,D
RMUX82,7,3,IMUX44,7,3,6,11,4,D
RMUX10,7,3,IMUX48,7,3,3,10,4,D
RMUX52,7,3,IMUX48,7,3,1,11,4,D
RMUX46,7,3,IMUX52,7,3,0,11,4,D
RMUX46,7,3,IMUX56,7,3,0,11,4,D
RMUX82,7,3,IMUX56,7,3,6,11,4,D
RMUX26,8,3,RMUX18,7,3,5,7,4,D
RMUX55,7,1,RMUX24,7,3,0,9,4,D
RMUX85,7,2,RMUX48,7,3,6,8,4,D
RMUX67,7,2,RMUX72,7,3,2,9,4,D
RMUX67,7,4,RMUX72,7,3,3,9,4,D
RMUX92,7,1,RMUX84,7,3,0,9,4,D
RMUX70,7,4,IMUX04,7,4,4,11,4,D
RMUX46,7,4,IMUX12,7,4,0,11,4,D
RMUX52,7,4,IMUX12,7,4,1,11,4,D
RMUX52,7,4,IMUX16,7,4,1,11,4,D
RMUX76,7,4,IMUX16,7,4,5,11,4,D
RMUX58,7,4,IMUX24,7,4,2,11,4,D
RMUX94,7,4,IMUX24,7,4,8,11,4,D
RMUX64,7,4,IMUX28,7,4,3,11,4,D
RMUX22,7,4,IMUX32,7,4,5,10,4,D
RMUX16,7,4,IMUX36,7,4,4,10,4,D
RMUX22,7,4,IMUX36,7,4,5,10,4,D
RMUX94,7,4,IMUX40,7,4,8,11,4,D
RMUX04,7,4,IMUX44,7,4,2,10,4,D
RMUX52,7,4,IMUX44,7,4,1,11,4,D
RMUX58,7,4,IMUX44,7,4,2,11,4,D
RMUX76,7,4,IMUX44,7,4,5,11,4,D
RMUX22,7,4,IMUX48,7,4,5,10,4,D
RMUX46,7,4,IMUX52,7,4,0,11,4,D
RMUX70,7,4,IMUX52,7,4,4,11,4,D
RMUX88,7,4,IMUX52,7,4,7,11,4,D
RMUX10,7,4,IMUX56,7,4,3,10,4,D
RMUX34,7,4,IMUX56,7,4,7,10,4,D
RMUX46,7,4,IMUX56,7,4,0,11,4,D
RMUX26,11,4,RMUX12,7,4,1,8,4,D
RMUX02,7,2,RMUX18,7,4,0,9,4,D
RMUX55,7,2,RMUX24,7,4,0,9,4,D
RMUX79,9,4,RMUX24,7,4,6,7,4,D
RMUX79,8,4,RMUX30,7,4,5,7,4,D
RMUX79,9,4,RMUX30,7,4,6,7,4,D
RMUX32,7,2,RMUX42,7,4,0,9,4,D
RMUX62,7,3,RMUX66,7,4,6,8,4,D
RMUX40,8,1,IMUX00,8,1,8,10,4,D
RMUX94,8,1,IMUX00,8,1,8,11,4,D
RMUX52,8,1,IMUX08,8,1,1,11,4,D
RMUX10,8,1,IMUX12,8,1,3,10,4,D
RMUX64,8,1,IMUX12,8,1,3,11,4,D
RMUX52,8,1,IMUX16,8,1,1,11,4,D
RMUX64,8,1,IMUX24,8,1,3,11,4,D
RMUX76,8,1,IMUX28,8,1,5,11,4,D
RMUX16,8,1,IMUX36,8,1,4,10,4,D
RMUX46,8,1,IMUX44,8,1,0,11,4,D
RMUX52,8,1,IMUX44,8,1,1,11,4,D
RMUX04,8,1,IMUX48,8,1,2,10,4,D
RMUX16,8,1,IMUX52,8,1,4,10,4,D
RMUX40,8,1,IMUX52,8,1,8,10,4,D
RMUX26,9,1,RMUX18,8,1,5,7,4,D
RMUX13,9,1,RMUX48,8,1,5,7,4,D
RMUX37,8,4,RMUX54,8,1,5,9,4,D
OMUX32,8,1,RMUX60,8,1,2,7,4,D
RMUX86,10,1,RMUX66,8,1,6,7,4,D
RMUX76,8,2,IMUX08,8,2,5,11,4,D
RMUX40,8,2,IMUX12,8,2,8,10,4,D
RMUX58,8,2,IMUX12,8,2,2,11,4,D
RMUX64,8,2,IMUX12,8,2,3,11,4,D
RMUX82,8,2,IMUX12,8,2,6,11,4,D
RMUX10,8,2,IMUX16,8,2,3,10,4,D
RMUX04,8,2,IMUX20,8,2,2,10,4,D
RMUX16,8,2,IMUX24,8,2,4,10,4,D
RMUX40,8,2,IMUX24,8,2,8,10,4,D
RMUX46,8,2,IMUX24,8,2,0,11,4,D
RMUX58,8,2,IMUX24,8,2,2,11,4,D
RMUX40,8,2,IMUX28,8,2,8,10,4,D
RMUX58,8,2,IMUX36,8,2,2,11,4,D
RMUX70,8,2,IMUX36,8,2,4,11,4,D
RMUX10,8,2,IMUX48,8,2,3,10,4,D
RMUX28,8,2,IMUX48,8,2,6,10,4,D
RMUX52,8,2,IMUX48,8,2,1,11,4,D
RMUX76,8,2,IMUX48,8,2,5,11,4,D
RMUX00,9,2,IMUX48,8,2,0,10,4,D
RMUX58,8,2,IMUX52,8,2,2,11,4,D
RMUX40,8,2,IMUX56,8,2,8,10,4,D
RMUX58,8,2,IMUX56,8,2,2,11,4,D
OMUX01,8,2,IMUX60,8,2,0,9,4,D
OMUX13,8,2,IMUX60,8,2,2,9,4,D
RMUX70,8,2,IMUX60,8,2,4,11,4,D
RMUX07,8,2,RMUX06,8,2,4,7,4,D
RMUX26,12,2,RMUX12,8,2,1,8,4,D
RMUX50,8,3,RMUX18,8,2,3,9,4,D
RMUX50,8,4,RMUX18,8,2,4,9,4,D
RMUX08,4,2,RMUX42,8,2,5,8,4,D
RMUX13,9,2,RMUX48,8,2,5,7,4,D
RMUX92,8,3,RMUX84,8,2,6,9,4,D
RMUX44,8,2,RMUX90,8,2,1,9,4,D
RMUX16,8,3,IMUX04,8,3,4,10,4,D
RMUX34,8,3,IMUX04,8,3,7,10,4,D
RMUX58,8,3,IMUX08,8,3,2,11,4,D
RMUX40,8,3,IMUX12,8,3,8,10,4,D
RMUX76,8,3,IMUX20,8,3,5,11,4,D
RMUX64,8,3,IMUX24,8,3,3,11,4,D
OMUX13,8,3,IMUX28,8,3,2,9,4,D
RMUX58,8,3,IMUX28,8,3,2,11,4,D
OMUX01,8,3,IMUX32,8,3,0,9,4,D
RMUX46,8,3,IMUX32,8,3,0,11,4,D
RMUX28,8,3,IMUX36,8,3,6,10,4,D
RMUX52,8,3,IMUX36,8,3,1,11,4,D
RMUX58,8,3,IMUX36,8,3,2,11,4,D
RMUX22,8,3,IMUX40,8,3,5,10,4,D
RMUX28,8,3,IMUX40,8,3,6,10,4,D
RMUX40,8,3,IMUX40,8,3,8,10,4,D
RMUX58,8,3,IMUX44,8,3,2,11,4,D
RMUX76,8,3,IMUX44,8,3,5,11,4,D
RMUX46,8,3,IMUX48,8,3,0,11,4,D
RMUX52,8,3,IMUX48,8,3,1,11,4,D
RMUX58,8,3,IMUX48,8,3,2,11,4,D
RMUX64,8,3,IMUX48,8,3,3,11,4,D
RMUX40,8,3,IMUX52,8,3,8,10,4,D
RMUX40,8,3,IMUX56,8,3,8,10,4,D
RMUX46,8,3,IMUX56,8,3,0,11,4,D
RMUX52,8,3,IMUX56,8,3,1,11,4,D
RMUX58,8,3,IMUX56,8,3,2,11,4,D
OMUX01,8,3,IMUX60,8,3,0,9,4,D
RMUX58,8,3,IMUX60,8,3,2,11,4,D
RMUX50,8,2,RMUX18,8,3,2,9,4,D
RMUX55,8,1,RMUX24,8,3,0,9,4,D
RMUX80,8,2,RMUX36,8,3,2,9,4,D
RMUX56,10,3,RMUX42,8,3,6,7,4,D
RMUX85,8,2,RMUX48,8,3,6,8,4,D
RMUX37,8,2,RMUX54,8,3,2,9,4,D
RMUX86,10,3,RMUX60,8,3,6,7,4,D
RMUX86,9,3,RMUX60,8,3,5,7,4,D
RMUX86,9,3,RMUX66,8,3,5,7,4,D
RMUX44,8,2,RMUX84,8,3,2,9,4,D
RMUX20,10,3,RMUX90,8,3,6,7,4,D
OMUX37,8,4,IMUX00,8,4,7,9,4,D
RMUX88,8,4,IMUX00,8,4,7,11,4,D
RMUX82,8,4,IMUX04,8,4,6,11,4,D
RMUX58,8,4,IMUX12,8,4,2,11,4,D
RMUX82,8,4,IMUX12,8,4,6,11,4,D
RMUX94,8,4,IMUX12,8,4,8,11,4,D
RMUX76,8,4,IMUX24,8,4,5,11,4,D
RMUX52,8,4,IMUX28,8,4,1,11,4,D
RMUX40,8,4,IMUX32,8,4,8,10,4,D
RMUX52,8,4,IMUX36,8,4,1,11,4,D
RMUX22,8,4,IMUX40,8,4,5,10,4,D
RMUX22,8,4,IMUX44,8,4,5,10,4,D
RMUX94,8,4,IMUX44,8,4,8,11,4,D
RMUX16,8,4,IMUX48,8,4,4,10,4,D
RMUX52,8,4,IMUX48,8,4,1,11,4,D
RMUX94,8,4,IMUX48,8,4,8,11,4,D
RMUX10,8,4,IMUX56,8,4,3,10,4,D
RMUX46,8,4,IMUX56,8,4,0,11,4,D
RMUX58,8,4,IMUX60,8,4,2,11,4,D
RMUX88,8,4,IMUX60,8,4,7,11,4,D
RMUX02,8,3,RMUX12,8,4,6,8,4,D
RMUX26,10,4,RMUX18,8,4,6,7,4,D
RMUX02,8,2,RMUX18,8,4,0,9,4,D
RMUX56,9,4,RMUX42,8,4,5,7,4,D
RMUX62,8,2,RMUX60,8,4,0,9,4,D
OMUX44,8,4,RMUX84,8,4,2,7,4,D
RMUX34,9,1,IMUX00,9,1,7,10,4,D
RMUX16,9,1,IMUX08,9,1,4,10,4,D
RMUX76,9,1,IMUX08,9,1,5,11,4,D
RMUX28,9,1,IMUX12,9,1,6,10,4,D
RMUX82,9,1,IMUX12,9,1,6,11,4,D
RMUX88,9,1,IMUX12,9,1,7,11,4,D
RMUX34,9,1,IMUX16,9,1,7,10,4,D
RMUX58,9,1,IMUX16,9,1,2,11,4,D
RMUX76,9,1,IMUX16,9,1,5,11,4,D
RMUX16,9,1,IMUX20,9,1,4,10,4,D
RMUX16,9,1,IMUX24,9,1,4,10,4,D
OMUX13,9,1,IMUX28,9,1,2,9,4,D
RMUX52,9,1,IMUX28,9,1,1,11,4,D
RMUX16,9,1,IMUX32,9,1,4,10,4,D
RMUX22,9,1,IMUX32,9,1,5,10,4,D
RMUX64,9,1,IMUX32,9,1,3,11,4,D
RMUX22,9,1,IMUX36,9,1,5,10,4,D
RMUX28,9,1,IMUX36,9,1,6,10,4,D
RMUX82,9,1,IMUX36,9,1,6,11,4,D
RMUX40,9,1,IMUX40,9,1,8,10,4,D
RMUX10,9,1,IMUX44,9,1,3,10,4,D
RMUX64,9,1,IMUX44,9,1,3,11,4,D
RMUX70,9,1,IMUX44,9,1,4,11,4,D
RMUX64,9,1,IMUX48,9,1,3,11,4,D
RMUX82,9,1,IMUX52,9,1,6,11,4,D
RMUX34,9,1,IMUX56,9,1,7,10,4,D
RMUX46,9,1,IMUX56,9,1,0,11,4,D
RMUX52,9,1,IMUX56,9,1,1,11,4,D
RMUX16,9,1,IMUX60,9,1,4,10,4,D
RMUX34,9,1,IMUX60,9,1,7,10,4,D
RMUX49,13,1,RMUX00,9,1,1,8,4,D
RMUX73,9,3,RMUX00,9,1,4,9,4,D
RMUX74,5,1,RMUX12,9,1,5,8,4,D
RMUX26,13,1,RMUX18,9,1,1,8,4,D
RMUX07,9,4,RMUX30,9,1,5,9,4,D
RMUX08,5,1,RMUX36,9,1,5,8,4,D
RMUX80,9,4,RMUX36,9,1,5,9,4,D
RMUX13,13,1,RMUX54,9,1,1,8,4,D
RMUX43,10,1,RMUX72,9,1,5,7,4,D
RMUX67,9,4,RMUX78,9,1,5,9,4,D
RMUX04,9,2,IMUX04,9,2,2,10,4,D
RMUX04,9,2,IMUX08,9,2,2,10,4,D
RMUX58,9,2,IMUX08,9,2,2,11,4,D
RMUX34,9,2,IMUX16,9,2,7,10,4,D
RMUX16,9,2,IMUX20,9,2,4,10,4,D
RMUX88,9,2,IMUX20,9,2,7,11,4,D
RMUX40,9,2,IMUX24,9,2,8,10,4,D
RMUX52,9,2,IMUX24,9,2,1,11,4,D
RMUX40,9,2,IMUX28,9,2,8,10,4,D
RMUX70,9,2,IMUX28,9,2,4,11,4,D
RMUX28,9,2,IMUX32,9,2,6,10,4,D
RMUX82,9,2,IMUX32,9,2,6,11,4,D
RMUX94,9,2,IMUX32,9,2,8,11,4,D
RMUX22,9,2,IMUX36,9,2,5,10,4,D
RMUX28,9,2,IMUX36,9,2,6,10,4,D
RMUX82,9,2,IMUX36,9,2,6,11,4,D
RMUX22,9,2,IMUX40,9,2,5,10,4,D
RMUX34,9,2,IMUX40,9,2,7,10,4,D
RMUX46,9,2,IMUX40,9,2,0,11,4,D
RMUX52,9,2,IMUX44,9,2,1,11,4,D
RMUX70,9,2,IMUX48,9,2,4,11,4,D
RMUX10,9,2,IMUX52,9,2,3,10,4,D
RMUX58,9,2,IMUX52,9,2,2,11,4,D
RMUX28,9,2,IMUX56,9,2,6,10,4,D
RMUX76,9,2,IMUX56,9,2,5,11,4,D
RMUX28,9,2,IMUX60,9,2,6,10,4,D
RMUX34,9,2,IMUX60,9,2,7,10,4,D
RMUX55,9,3,RMUX24,9,2,6,9,4,D
RMUX56,12,2,RMUX36,9,2,0,8,4,D
RMUX86,11,2,RMUX60,9,2,6,7,4,D
RMUX86,13,2,RMUX66,9,2,1,8,4,D
RMUX68,5,2,RMUX84,9,2,5,8,4,D
RMUX68,6,2,RMUX84,9,2,4,8,4,D
RMUX70,9,3,IMUX00,9,3,4,11,4,D
RMUX64,9,3,IMUX04,9,3,3,11,4,D
RMUX16,9,3,IMUX08,9,3,4,10,4,D
RMUX34,9,3,IMUX16,9,3,7,10,4,D
RMUX40,9,3,IMUX16,9,3,8,10,4,D
RMUX88,9,3,IMUX20,9,3,7,11,4,D
RMUX28,9,3,IMUX24,9,3,6,10,4,D
RMUX40,9,3,IMUX24,9,3,8,10,4,D
RMUX46,9,3,IMUX24,9,3,0,11,4,D
OMUX13,9,3,IMUX28,9,3,2,9,4,D
RMUX28,9,3,IMUX28,9,3,6,10,4,D
RMUX64,9,3,IMUX32,9,3,3,11,4,D
OMUX19,9,3,IMUX36,9,3,3,9,4,D
RMUX22,9,3,IMUX36,9,3,5,10,4,D
RMUX34,9,3,IMUX36,9,3,7,10,4,D
RMUX52,9,3,IMUX36,9,3,1,11,4,D
RMUX82,9,3,IMUX36,9,3,6,11,4,D
RMUX88,9,3,IMUX36,9,3,7,11,4,D
RMUX22,9,3,IMUX40,9,3,5,10,4,D
RMUX40,9,3,IMUX40,9,3,8,10,4,D
RMUX76,9,3,IMUX40,9,3,5,11,4,D
RMUX22,9,3,IMUX44,9,3,5,10,4,D
RMUX52,9,3,IMUX48,9,3,1,11,4,D
RMUX82,9,3,IMUX48,9,3,6,11,4,D
RMUX76,9,3,IMUX52,9,3,5,11,4,D
RMUX28,9,3,IMUX56,9,3,6,10,4,D
RMUX64,9,3,IMUX56,9,3,3,11,4,D
RMUX16,9,3,IMUX60,9,3,4,10,4,D
RMUX34,9,3,IMUX60,9,3,7,10,4,D
RMUX76,9,3,IMUX60,9,3,5,11,4,D
RMUX73,9,2,RMUX06,9,3,2,9,4,D
RMUX32,9,1,RMUX42,9,3,0,9,4,D
RMUX13,13,3,RMUX48,9,3,1,8,4,D
RMUX85,9,2,RMUX48,9,3,6,8,4,D
RMUX85,9,1,RMUX54,9,3,0,9,4,D
RMUX37,9,2,RMUX54,9,3,2,9,4,D
RMUX86,11,3,RMUX66,9,3,6,7,4,D
RMUX67,9,2,RMUX72,9,3,2,9,4,D
RMUX91,5,3,RMUX78,9,3,5,8,4,D
RMUX44,9,2,RMUX90,9,3,2,9,4,D
OMUX37,9,4,IMUX00,9,4,7,9,4,D
RMUX34,9,4,IMUX00,9,4,7,10,4,D
RMUX82,9,4,IMUX04,9,4,6,11,4,D
RMUX04,9,4,IMUX08,9,4,2,10,4,D
RMUX88,9,4,IMUX16,9,4,7,11,4,D
RMUX10,9,4,IMUX20,9,4,3,10,4,D
RMUX76,9,4,IMUX20,9,4,5,11,4,D
RMUX88,9,4,IMUX20,9,4,7,11,4,D
RMUX94,9,4,IMUX24,9,4,8,11,4,D
RMUX58,9,4,IMUX28,9,4,2,11,4,D
RMUX76,9,4,IMUX28,9,4,5,11,4,D
OMUX01,9,4,IMUX32,9,4,0,9,4,D
RMUX22,9,4,IMUX40,9,4,5,10,4,D
RMUX34,9,4,IMUX40,9,4,7,10,4,D
RMUX28,9,4,IMUX44,9,4,6,10,4,D
RMUX34,9,4,IMUX44,9,4,7,10,4,D
RMUX10,9,4,IMUX48,9,4,3,10,4,D
RMUX34,9,4,IMUX48,9,4,7,10,4,D
RMUX82,9,4,IMUX56,9,4,6,11,4,D
OMUX13,9,4,IMUX60,9,4,2,9,4,D
RMUX16,9,4,IMUX60,9,4,4,10,4,D
RMUX58,9,4,IMUX60,9,4,2,11,4,D
RMUX76,9,4,IMUX60,9,4,5,11,4,D
RMUX94,9,4,IMUX60,9,4,8,11,4,D
RMUX07,9,4,RMUX06,9,4,4,7,4,D
RMUX55,9,3,RMUX24,9,4,6,8,4,D
RMUX79,10,4,RMUX30,9,4,5,7,4,D
RMUX31,9,4,RMUX30,9,4,4,7,4,D
RMUX56,11,4,RMUX42,9,4,6,7,4,D
RMUX56,13,4,RMUX42,9,4,1,8,4,D
RMUX32,9,3,RMUX42,9,4,6,8,4,D
RMUX13,13,4,RMUX54,9,4,1,8,4,D
RMUX85,9,2,RMUX54,9,4,0,9,4,D
OMUX47,9,4,RMUX84,9,4,3,7,4,D
RMUX46,10,1,IMUX08,10,1,0,11,4,D
RMUX58,10,1,IMUX08,10,1,2,11,4,D
RMUX58,10,1,IMUX12,10,1,2,11,4,D
RMUX82,10,1,IMUX12,10,1,6,11,4,D
RMUX04,10,1,IMUX16,10,1,2,10,4,D
RMUX58,10,1,IMUX16,10,1,2,11,4,D
RMUX10,10,1,IMUX20,10,1,3,10,4,D
RMUX46,10,1,IMUX20,10,1,0,11,4,D
RMUX64,10,1,IMUX20,10,1,3,11,4,D
RMUX82,10,1,IMUX24,10,1,6,11,4,D
RMUX94,10,1,IMUX24,10,1,8,11,4,D
OMUX13,10,1,IMUX28,10,1,2,9,4,D
RMUX16,10,1,IMUX28,10,1,4,10,4,D
